  # Source : cellZone fluid
# Cells  : 25373
# Time	sum(V)	volAverage(T)
8.107812e+01	5.751203e+01	3.348354e+02
8.139062e+01	5.751203e+01	3.348131e+02
8.170312e+01	5.751203e+01	3.347908e+02
8.201562e+01	5.751203e+01	3.347687e+02
8.232812e+01	5.751203e+01	3.347466e+02
8.264062e+01	5.751203e+01	3.347245e+02
8.295312e+01	5.751203e+01	3.347026e+02
8.326562e+01	5.751203e+01	3.346807e+02
8.357812e+01	5.751203e+01	3.346588e+02
8.389062e+01	5.751203e+01	3.346370e+02
8.420312e+01	5.751203e+01	3.346153e+02
8.451562e+01	5.751203e+01	3.345937e+02
8.482812e+01	5.751203e+01	3.345721e+02
8.514062e+01	5.751203e+01	3.345505e+02
8.545312e+01	5.751203e+01	3.345290e+02
8.576562e+01	5.751203e+01	3.345076e+02
8.607812e+01	5.751203e+01	3.344862e+02
8.639062e+01	5.751203e+01	3.344649e+02
8.670312e+01	5.751203e+01	3.344436e+02
8.701562e+01	5.751203e+01	3.344224e+02
8.732812e+01	5.751203e+01	3.344012e+02
8.764062e+01	5.751203e+01	3.343800e+02
8.795312e+01	5.751203e+01	3.343589e+02
8.826562e+01	5.751203e+01	3.343379e+02
8.857812e+01	5.751203e+01	3.343169e+02
8.889062e+01	5.751203e+01	3.342959e+02
8.920312e+01	5.751203e+01	3.342749e+02
8.951562e+01	5.751203e+01	3.342540e+02
8.982812e+01	5.751203e+01	3.342332e+02
9.014062e+01	5.751203e+01	3.342123e+02
9.045312e+01	5.751203e+01	3.341916e+02
9.076562e+01	5.751203e+01	3.341708e+02
9.107812e+01	5.751203e+01	3.341501e+02
9.139062e+01	5.751203e+01	3.341294e+02
9.170312e+01	5.751203e+01	3.341088e+02
9.201562e+01	5.751203e+01	3.340882e+02
9.232812e+01	5.751203e+01	3.340676e+02
9.264062e+01	5.751203e+01	3.340471e+02
9.295312e+01	5.751203e+01	3.340266e+02
9.326562e+01	5.751203e+01	3.340061e+02
9.357812e+01	5.751203e+01	3.339857e+02
9.389062e+01	5.751203e+01	3.339653e+02
9.420312e+01	5.751203e+01	3.339450e+02
9.451562e+01	5.751203e+01	3.339247e+02
9.482812e+01	5.751203e+01	3.339044e+02
9.514062e+01	5.751203e+01	3.338841e+02
9.545312e+01	5.751203e+01	3.338639e+02
9.576562e+01	5.751203e+01	3.338437e+02
9.607812e+01	5.751203e+01	3.338236e+02
9.639062e+01	5.751203e+01	3.338035e+02
9.670312e+01	5.751203e+01	3.337834e+02
9.701562e+01	5.751203e+01	3.337634e+02
9.732812e+01	5.751203e+01	3.337433e+02
9.764062e+01	5.751203e+01	3.337234e+02
9.795312e+01	5.751203e+01	3.337034e+02
9.826562e+01	5.751203e+01	3.336835e+02
9.857812e+01	5.751203e+01	3.336636e+02
9.889062e+01	5.751203e+01	3.336438e+02
9.920312e+01	5.751203e+01	3.336240e+02
9.951562e+01	5.751203e+01	3.336042e+02
9.982812e+01	5.751203e+01	3.335844e+02
1.001406e+02	5.751203e+01	3.335647e+02
1.004531e+02	5.751203e+01	3.335450e+02
1.007656e+02	5.751203e+01	3.335254e+02
1.010781e+02	5.751203e+01	3.335057e+02
1.013906e+02	5.751203e+01	3.334861e+02
1.017031e+02	5.751203e+01	3.334666e+02
1.020156e+02	5.751203e+01	3.334470e+02
1.023281e+02	5.751203e+01	3.334275e+02
1.026406e+02	5.751203e+01	3.334080e+02
1.029531e+02	5.751203e+01	3.333886e+02
1.032656e+02	5.751203e+01	3.333691e+02
1.035781e+02	5.751203e+01	3.333497e+02
1.038906e+02	5.751203e+01	3.333304e+02
1.042031e+02	5.751203e+01	3.333110e+02
1.045156e+02	5.751203e+01	3.332917e+02
1.048281e+02	5.751203e+01	3.332724e+02
1.051406e+02	5.751203e+01	3.332532e+02
1.054531e+02	5.751203e+01	3.332339e+02
1.057656e+02	5.751203e+01	3.332147e+02
1.060781e+02	5.751203e+01	3.331956e+02
1.063906e+02	5.751203e+01	3.331764e+02
1.067031e+02	5.751203e+01	3.331573e+02
1.070156e+02	5.751203e+01	3.331382e+02
1.073281e+02	5.751203e+01	3.331191e+02
1.076406e+02	5.751203e+01	3.331000e+02
1.079531e+02	5.751203e+01	3.330810e+02
1.082656e+02	5.751203e+01	3.330620e+02
1.085781e+02	5.751203e+01	3.330430e+02
1.088906e+02	5.751203e+01	3.330241e+02
1.092031e+02	5.751203e+01	3.330052e+02
1.095156e+02	5.751203e+01	3.329863e+02
1.098281e+02	5.751203e+01	3.329674e+02
1.101406e+02	5.751203e+01	3.329485e+02
1.104531e+02	5.751203e+01	3.329297e+02
1.107656e+02	5.751203e+01	3.329109e+02
1.110781e+02	5.751203e+01	3.328921e+02
1.113906e+02	5.751203e+01	3.328733e+02
1.117031e+02	5.751203e+01	3.328546e+02
1.120156e+02	5.751203e+01	3.328359e+02
1.123281e+02	5.751203e+01	3.328172e+02
1.126406e+02	5.751203e+01	3.327985e+02
1.129531e+02	5.751203e+01	3.327798e+02
1.132656e+02	5.751203e+01	3.327612e+02
1.135781e+02	5.751203e+01	3.327426e+02
1.138906e+02	5.751203e+01	3.327240e+02
1.142031e+02	5.751203e+01	3.327055e+02
1.145156e+02	5.751203e+01	3.326869e+02
1.148281e+02	5.751203e+01	3.326684e+02
1.151406e+02	5.751203e+01	3.326499e+02
1.154531e+02	5.751203e+01	3.326314e+02
1.157656e+02	5.751203e+01	3.326130e+02
1.160781e+02	5.751203e+01	3.325945e+02
1.163906e+02	5.751203e+01	3.325761e+02
1.167031e+02	5.751203e+01	3.325577e+02
1.170156e+02	5.751203e+01	3.325393e+02
1.173281e+02	5.751203e+01	3.325210e+02
1.176406e+02	5.751203e+01	3.325026e+02
1.179531e+02	5.751203e+01	3.324843e+02
1.182656e+02	5.751203e+01	3.324660e+02
1.185781e+02	5.751203e+01	3.324477e+02
1.188906e+02	5.751203e+01	3.324295e+02
1.192031e+02	5.751203e+01	3.324112e+02
1.195156e+02	5.751203e+01	3.323930e+02
1.198281e+02	5.751203e+01	3.323748e+02
1.201406e+02	5.751203e+01	3.323566e+02
1.204531e+02	5.751203e+01	3.323385e+02
1.207656e+02	5.751203e+01	3.323203e+02
1.210781e+02	5.751203e+01	3.323022e+02
1.213906e+02	5.751203e+01	3.322841e+02
1.217031e+02	5.751203e+01	3.322660e+02
1.220156e+02	5.751203e+01	3.322479e+02
1.223281e+02	5.751203e+01	3.322299e+02
1.226406e+02	5.751203e+01	3.322118e+02
1.229531e+02	5.751203e+01	3.321938e+02
1.232656e+02	5.751203e+01	3.321758e+02
1.235781e+02	5.751203e+01	3.321578e+02
1.238906e+02	5.751203e+01	3.321399e+02
1.242031e+02	5.751203e+01	3.321219e+02
1.245156e+02	5.751203e+01	3.321040e+02
1.248281e+02	5.751203e+01	3.320861e+02
1.251406e+02	5.751203e+01	3.320682e+02
1.254531e+02	5.751203e+01	3.320503e+02
1.257656e+02	5.751203e+01	3.320324e+02
1.260781e+02	5.751203e+01	3.320146e+02
1.263906e+02	5.751203e+01	3.319968e+02
1.267031e+02	5.751203e+01	3.319790e+02
1.270156e+02	5.751203e+01	3.319612e+02
1.273281e+02	5.751203e+01	3.319434e+02
1.276406e+02	5.751203e+01	3.319256e+02
1.279531e+02	5.751203e+01	3.319079e+02
1.282656e+02	5.751203e+01	3.318901e+02
1.285781e+02	5.751203e+01	3.318724e+02
1.288906e+02	5.751203e+01	3.318547e+02
1.292031e+02	5.751203e+01	3.318370e+02
1.295156e+02	5.751203e+01	3.318194e+02
1.298281e+02	5.751203e+01	3.318017e+02
1.301406e+02	5.751203e+01	3.317841e+02
1.304531e+02	5.751203e+01	3.317665e+02
1.307656e+02	5.751203e+01	3.317489e+02
1.310781e+02	5.751203e+01	3.317313e+02
1.313906e+02	5.751203e+01	3.317137e+02
1.317031e+02	5.751203e+01	3.316961e+02
1.320156e+02	5.751203e+01	3.316786e+02
1.323281e+02	5.751203e+01	3.316611e+02
1.326406e+02	5.751203e+01	3.316436e+02
1.329531e+02	5.751203e+01	3.316261e+02
1.332656e+02	5.751203e+01	3.316086e+02
1.335781e+02	5.751203e+01	3.315911e+02
1.338906e+02	5.751203e+01	3.315737e+02
1.342031e+02	5.751203e+01	3.315562e+02
1.345156e+02	5.751203e+01	3.315388e+02
1.348281e+02	5.751203e+01	3.315214e+02
1.351406e+02	5.751203e+01	3.315040e+02
1.354531e+02	5.751203e+01	3.314866e+02
1.357656e+02	5.751203e+01	3.314692e+02
1.360781e+02	5.751203e+01	3.314519e+02
1.363906e+02	5.751203e+01	3.314346e+02
1.367031e+02	5.751203e+01	3.314172e+02
1.370156e+02	5.751203e+01	3.313999e+02
1.373281e+02	5.751203e+01	3.313826e+02
1.376406e+02	5.751203e+01	3.313653e+02
1.379531e+02	5.751203e+01	3.313481e+02
1.382656e+02	5.751203e+01	3.313308e+02
1.385781e+02	5.751203e+01	3.313136e+02
1.388906e+02	5.751203e+01	3.312963e+02
1.392031e+02	5.751203e+01	3.312791e+02
1.395156e+02	5.751203e+01	3.312619e+02
1.398281e+02	5.751203e+01	3.312447e+02
1.401406e+02	5.751203e+01	3.312276e+02
1.404531e+02	5.751203e+01	3.312104e+02
1.407656e+02	5.751203e+01	3.311933e+02
1.410781e+02	5.751203e+01	3.311761e+02
1.413906e+02	5.751203e+01	3.311590e+02
1.417031e+02	5.751203e+01	3.311419e+02
1.420156e+02	5.751203e+01	3.311248e+02
1.423281e+02	5.751203e+01	3.311077e+02
1.426406e+02	5.751203e+01	3.310907e+02
1.429531e+02	5.751203e+01	3.310736e+02
1.432656e+02	5.751203e+01	3.310566e+02
1.435781e+02	5.751203e+01	3.310395e+02
1.438906e+02	5.751203e+01	3.310225e+02
1.442031e+02	5.751203e+01	3.310055e+02
1.445156e+02	5.751203e+01	3.309885e+02
1.448281e+02	5.751203e+01	3.309715e+02
1.451406e+02	5.751203e+01	3.309546e+02
1.454531e+02	5.751203e+01	3.309376e+02
1.457656e+02	5.751203e+01	3.309207e+02
1.460781e+02	5.751203e+01	3.309037e+02
1.463906e+02	5.751203e+01	3.308868e+02
1.467031e+02	5.751203e+01	3.308699e+02
1.470156e+02	5.751203e+01	3.308530e+02
1.473281e+02	5.751203e+01	3.308362e+02
1.476406e+02	5.751203e+01	3.308193e+02
1.479531e+02	5.751203e+01	3.308024e+02
1.482656e+02	5.751203e+01	3.307856e+02
1.485781e+02	5.751203e+01	3.307688e+02
1.488906e+02	5.751203e+01	3.307519e+02
1.492031e+02	5.751203e+01	3.307351e+02
1.495156e+02	5.751203e+01	3.307183e+02
1.498281e+02	5.751203e+01	3.307016e+02
1.501406e+02	5.751203e+01	3.306848e+02
1.504531e+02	5.751203e+01	3.306680e+02
1.507656e+02	5.751203e+01	3.306513e+02
1.510781e+02	5.751203e+01	3.306345e+02
1.513906e+02	5.751203e+01	3.306178e+02
1.517031e+02	5.751203e+01	3.306011e+02
1.520156e+02	5.751203e+01	3.305844e+02
1.523281e+02	5.751203e+01	3.305677e+02
1.526406e+02	5.751203e+01	3.305510e+02
1.529531e+02	5.751203e+01	3.305344e+02
1.532656e+02	5.751203e+01	3.305177e+02
1.535781e+02	5.751203e+01	3.305011e+02
1.538906e+02	5.751203e+01	3.304844e+02
1.542031e+02	5.751203e+01	3.304678e+02
1.545156e+02	5.751203e+01	3.304512e+02
1.548281e+02	5.751203e+01	3.304346e+02
1.551406e+02	5.751203e+01	3.304180e+02
1.554531e+02	5.751203e+01	3.304014e+02
1.557656e+02	5.751203e+01	3.303849e+02
1.560781e+02	5.751203e+01	3.303683e+02
1.563906e+02	5.751203e+01	3.303518e+02
1.567031e+02	5.751203e+01	3.303353e+02
1.570156e+02	5.751203e+01	3.303187e+02
1.573281e+02	5.751203e+01	3.303022e+02
1.576406e+02	5.751203e+01	3.302857e+02
1.579531e+02	5.751203e+01	3.302692e+02
1.582656e+02	5.751203e+01	3.302528e+02
1.585781e+02	5.751203e+01	3.302363e+02
1.588906e+02	5.751203e+01	3.302198e+02
1.592031e+02	5.751203e+01	3.302034e+02
1.595156e+02	5.751203e+01	3.301870e+02
1.598281e+02	5.751203e+01	3.301705e+02
1.601406e+02	5.751203e+01	3.301541e+02
1.604531e+02	5.751203e+01	3.301377e+02
1.607656e+02	5.751203e+01	3.301213e+02
1.610781e+02	5.751203e+01	3.301050e+02
1.613906e+02	5.751203e+01	3.300886e+02
1.617031e+02	5.751203e+01	3.300722e+02
1.620156e+02	5.751203e+01	3.300559e+02
1.623281e+02	5.751203e+01	3.300396e+02
1.626406e+02	5.751203e+01	3.300232e+02
1.629531e+02	5.751203e+01	3.300069e+02
1.632656e+02	5.751203e+01	3.299906e+02
1.635781e+02	5.751203e+01	3.299743e+02
1.638906e+02	5.751203e+01	3.299580e+02
1.642031e+02	5.751203e+01	3.299417e+02
1.645156e+02	5.751203e+01	3.299255e+02
1.648281e+02	5.751203e+01	3.299092e+02
1.651406e+02	5.751203e+01	3.298930e+02
1.654531e+02	5.751203e+01	3.298768e+02
1.657656e+02	5.751203e+01	3.298605e+02
1.660781e+02	5.751203e+01	3.298443e+02
1.663906e+02	5.751203e+01	3.298281e+02
1.667031e+02	5.751203e+01	3.298119e+02
1.670156e+02	5.751203e+01	3.297957e+02
1.673281e+02	5.751203e+01	3.297796e+02
1.676406e+02	5.751203e+01	3.297634e+02
1.679531e+02	5.751203e+01	3.297473e+02
1.682656e+02	5.751203e+01	3.297311e+02
1.685781e+02	5.751203e+01	3.297150e+02
1.688906e+02	5.751203e+01	3.296989e+02
1.692031e+02	5.751203e+01	3.296828e+02
1.695156e+02	5.751203e+01	3.296667e+02
1.698281e+02	5.751203e+01	3.296506e+02
1.701406e+02	5.751203e+01	3.296345e+02
1.704531e+02	5.751203e+01	3.296184e+02
1.707656e+02	5.751203e+01	3.296023e+02
1.710781e+02	5.751203e+01	3.295863e+02
1.713906e+02	5.751203e+01	3.295702e+02
1.717031e+02	5.751203e+01	3.295542e+02
1.720156e+02	5.751203e+01	3.295382e+02
1.723281e+02	5.751203e+01	3.295222e+02
1.726406e+02	5.751203e+01	3.295062e+02
1.729531e+02	5.751203e+01	3.294902e+02
1.732656e+02	5.751203e+01	3.294742e+02
1.735781e+02	5.751203e+01	3.294582e+02
1.738906e+02	5.751203e+01	3.294423e+02
1.742031e+02	5.751203e+01	3.294263e+02
1.745156e+02	5.751203e+01	3.294104e+02
1.748281e+02	5.751203e+01	3.293944e+02
1.751406e+02	5.751203e+01	3.293785e+02
1.754531e+02	5.751203e+01	3.293626e+02
1.757656e+02	5.751203e+01	3.293467e+02
1.760781e+02	5.751203e+01	3.293308e+02
1.763906e+02	5.751203e+01	3.293149e+02
1.767031e+02	5.751203e+01	3.292990e+02
1.770156e+02	5.751203e+01	3.292832e+02
1.773281e+02	5.751203e+01	3.292673e+02
1.776406e+02	5.751203e+01	3.292514e+02
1.779531e+02	5.751203e+01	3.292356e+02
1.782656e+02	5.751203e+01	3.292198e+02
1.785781e+02	5.751203e+01	3.292040e+02
1.788906e+02	5.751203e+01	3.291881e+02
1.792031e+02	5.751203e+01	3.291723e+02
1.795156e+02	5.751203e+01	3.291565e+02
1.798281e+02	5.751203e+01	3.291408e+02
1.801406e+02	5.751203e+01	3.291250e+02
1.804531e+02	5.751203e+01	3.291092e+02
1.807656e+02	5.751203e+01	3.290935e+02
1.810781e+02	5.751203e+01	3.290777e+02
1.813906e+02	5.751203e+01	3.290620e+02
1.817031e+02	5.751203e+01	3.290463e+02
1.820156e+02	5.751203e+01	3.290305e+02
1.823281e+02	5.751203e+01	3.290148e+02
1.826406e+02	5.751203e+01	3.289991e+02
1.829531e+02	5.751203e+01	3.289834e+02
1.832656e+02	5.751203e+01	3.289678e+02
1.835781e+02	5.751203e+01	3.289521e+02
1.838906e+02	5.751203e+01	3.289364e+02
1.842031e+02	5.751203e+01	3.289208e+02
1.845156e+02	5.751203e+01	3.289051e+02
1.848281e+02	5.751203e+01	3.288895e+02
1.851406e+02	5.751203e+01	3.288739e+02
1.854531e+02	5.751203e+01	3.288582e+02
1.857656e+02	5.751203e+01	3.288426e+02
1.860781e+02	5.751203e+01	3.288270e+02
1.863906e+02	5.751203e+01	3.288114e+02
1.867031e+02	5.751203e+01	3.287959e+02
1.870156e+02	5.751203e+01	3.287803e+02
1.873281e+02	5.751203e+01	3.287647e+02
1.876406e+02	5.751203e+01	3.287492e+02
1.879531e+02	5.751203e+01	3.287336e+02
1.882656e+02	5.751203e+01	3.287181e+02
1.885781e+02	5.751203e+01	3.287026e+02
1.888906e+02	5.751203e+01	3.286870e+02
1.892031e+02	5.751203e+01	3.286715e+02
1.895156e+02	5.751203e+01	3.286560e+02
1.898281e+02	5.751203e+01	3.286405e+02
1.901406e+02	5.751203e+01	3.286250e+02
1.904531e+02	5.751203e+01	3.286096e+02
1.907656e+02	5.751203e+01	3.285941e+02
1.910781e+02	5.751203e+01	3.285787e+02
1.913906e+02	5.751203e+01	3.285632e+02
1.917031e+02	5.751203e+01	3.285478e+02
1.920156e+02	5.751203e+01	3.285323e+02
1.923281e+02	5.751203e+01	3.285169e+02
1.926406e+02	5.751203e+01	3.285015e+02
1.929531e+02	5.751203e+01	3.284861e+02
1.932656e+02	5.751203e+01	3.284707e+02
1.935781e+02	5.751203e+01	3.284553e+02
1.938906e+02	5.751203e+01	3.284399e+02
1.942031e+02	5.751203e+01	3.284246e+02
1.945156e+02	5.751203e+01	3.284092e+02
1.948281e+02	5.751203e+01	3.283939e+02
1.951406e+02	5.751203e+01	3.283785e+02
1.954531e+02	5.751203e+01	3.283632e+02
1.957656e+02	5.751203e+01	3.283479e+02
1.960781e+02	5.751203e+01	3.283325e+02
1.963906e+02	5.751203e+01	3.283172e+02
1.967031e+02	5.751203e+01	3.283019e+02
1.970156e+02	5.751203e+01	3.282866e+02
1.973281e+02	5.751203e+01	3.282714e+02
1.976406e+02	5.751203e+01	3.282561e+02
1.979531e+02	5.751203e+01	3.282408e+02
1.982656e+02	5.751203e+01	3.282256e+02
1.985781e+02	5.751203e+01	3.282103e+02
1.988906e+02	5.751203e+01	3.281951e+02
1.992031e+02	5.751203e+01	3.281799e+02
1.995156e+02	5.751203e+01	3.281646e+02
1.998281e+02	5.751203e+01	3.281494e+02
2.001406e+02	5.751203e+01	3.281342e+02
2.004531e+02	5.751203e+01	3.281190e+02
2.007656e+02	5.751203e+01	3.281038e+02
2.010781e+02	5.751203e+01	3.280887e+02
2.013906e+02	5.751203e+01	3.280735e+02
2.017031e+02	5.751203e+01	3.280583e+02
2.020156e+02	5.751203e+01	3.280432e+02
2.023281e+02	5.751203e+01	3.280280e+02
2.026406e+02	5.751203e+01	3.280129e+02
2.029531e+02	5.751203e+01	3.279978e+02
2.032656e+02	5.751203e+01	3.279826e+02
2.035781e+02	5.751203e+01	3.279675e+02
2.038906e+02	5.751203e+01	3.279524e+02
2.042031e+02	5.751203e+01	3.279373e+02
2.045156e+02	5.751203e+01	3.279222e+02
2.048281e+02	5.751203e+01	3.279072e+02
2.051406e+02	5.751203e+01	3.278921e+02
2.054531e+02	5.751203e+01	3.278770e+02
2.057656e+02	5.751203e+01	3.278620e+02
2.060781e+02	5.751203e+01	3.278469e+02
2.063906e+02	5.751203e+01	3.278319e+02
2.067031e+02	5.751203e+01	3.278169e+02
2.070156e+02	5.751203e+01	3.278019e+02
2.073281e+02	5.751203e+01	3.277869e+02
2.076406e+02	5.751203e+01	3.277719e+02
2.079531e+02	5.751203e+01	3.277569e+02
2.082656e+02	5.751203e+01	3.277419e+02
2.085781e+02	5.751203e+01	3.277269e+02
2.088906e+02	5.751203e+01	3.277119e+02
2.092031e+02	5.751203e+01	3.276970e+02
2.095156e+02	5.751203e+01	3.276820e+02
2.098281e+02	5.751203e+01	3.276671e+02
2.101406e+02	5.751203e+01	3.276521e+02
2.104531e+02	5.751203e+01	3.276372e+02
2.107656e+02	5.751203e+01	3.276223e+02
2.110781e+02	5.751203e+01	3.276074e+02
2.113906e+02	5.751203e+01	3.275925e+02
2.117031e+02	5.751203e+01	3.275776e+02
2.120156e+02	5.751203e+01	3.275627e+02
2.123281e+02	5.751203e+01	3.275478e+02
2.126406e+02	5.751203e+01	3.275330e+02
2.129531e+02	5.751203e+01	3.275181e+02
2.132656e+02	5.751203e+01	3.275032e+02
2.135781e+02	5.751203e+01	3.274884e+02
2.138906e+02	5.751203e+01	3.274736e+02
2.142031e+02	5.751203e+01	3.274587e+02
2.145156e+02	5.751203e+01	3.274439e+02
2.148281e+02	5.751203e+01	3.274291e+02
2.151406e+02	5.751203e+01	3.274143e+02
2.154531e+02	5.751203e+01	3.273995e+02
2.157656e+02	5.751203e+01	3.273847e+02
2.160781e+02	5.751203e+01	3.273699e+02
2.163906e+02	5.751203e+01	3.273552e+02
2.167031e+02	5.751203e+01	3.273404e+02
2.170156e+02	5.751203e+01	3.273256e+02
2.173281e+02	5.751203e+01	3.273109e+02
2.176406e+02	5.751203e+01	3.272961e+02
2.179531e+02	5.751203e+01	3.272814e+02
2.182656e+02	5.751203e+01	3.272667e+02
2.185781e+02	5.751203e+01	3.272520e+02
2.188906e+02	5.751203e+01	3.272373e+02
2.192031e+02	5.751203e+01	3.272226e+02
2.195156e+02	5.751203e+01	3.272079e+02
2.198281e+02	5.751203e+01	3.271932e+02
2.201406e+02	5.751203e+01	3.271785e+02
2.204531e+02	5.751203e+01	3.271639e+02
