  # Source : cellZone bedOfSpheres
# Cells  : 12131
# Time	sum(V)	volAverage(T)
9.732812e+01	5.221114e-01	5.714832e+02
9.764062e+01	5.221114e-01	5.713365e+02
9.795312e+01	5.221114e-01	5.711900e+02
9.826562e+01	5.221114e-01	5.710435e+02
9.857812e+01	5.221114e-01	5.708971e+02
9.889062e+01	5.221114e-01	5.707508e+02
9.920312e+01	5.221114e-01	5.706045e+02
9.951562e+01	5.221114e-01	5.704584e+02
9.982812e+01	5.221114e-01	5.703123e+02
1.001406e+02	5.221114e-01	5.701663e+02
1.004531e+02	5.221114e-01	5.700204e+02
1.007656e+02	5.221114e-01	5.698746e+02
1.010781e+02	5.221114e-01	5.697288e+02
1.013906e+02	5.221114e-01	5.695832e+02
1.017031e+02	5.221114e-01	5.694376e+02
1.020156e+02	5.221114e-01	5.692921e+02
1.023281e+02	5.221114e-01	5.691467e+02
1.026406e+02	5.221114e-01	5.690014e+02
1.029531e+02	5.221114e-01	5.688561e+02
1.032656e+02	5.221114e-01	5.687110e+02
1.035781e+02	5.221114e-01	5.685659e+02
1.038906e+02	5.221114e-01	5.684209e+02
1.042031e+02	5.221114e-01	5.682760e+02
1.045156e+02	5.221114e-01	5.681311e+02
1.048281e+02	5.221114e-01	5.679864e+02
1.051406e+02	5.221114e-01	5.678417e+02
1.054531e+02	5.221114e-01	5.676971e+02
1.057656e+02	5.221114e-01	5.675526e+02
1.060781e+02	5.221114e-01	5.674081e+02
1.063906e+02	5.221114e-01	5.672638e+02
1.067031e+02	5.221114e-01	5.671195e+02
1.070156e+02	5.221114e-01	5.669753e+02
1.073281e+02	5.221114e-01	5.668312e+02
1.076406e+02	5.221114e-01	5.666872e+02
1.079531e+02	5.221114e-01	5.665432e+02
1.082656e+02	5.221114e-01	5.663994e+02
1.085781e+02	5.221114e-01	5.662556e+02
1.088906e+02	5.221114e-01	5.661119e+02
1.092031e+02	5.221114e-01	5.659682e+02
1.095156e+02	5.221114e-01	5.658247e+02
1.098281e+02	5.221114e-01	5.656812e+02
1.101406e+02	5.221114e-01	5.655378e+02
1.104531e+02	5.221114e-01	5.653945e+02
1.107656e+02	5.221114e-01	5.652513e+02
1.110781e+02	5.221114e-01	5.651081e+02
1.113906e+02	5.221114e-01	5.649651e+02
1.117031e+02	5.221114e-01	5.648221e+02
1.120156e+02	5.221114e-01	5.646792e+02
1.123281e+02	5.221114e-01	5.645363e+02
1.126406e+02	5.221114e-01	5.643936e+02
1.129531e+02	5.221114e-01	5.642509e+02
1.132656e+02	5.221114e-01	5.641083e+02
1.135781e+02	5.221114e-01	5.639658e+02
1.138906e+02	5.221114e-01	5.638233e+02
1.142031e+02	5.221114e-01	5.636810e+02
1.145156e+02	5.221114e-01	5.635387e+02
1.148281e+02	5.221114e-01	5.633965e+02
1.151406e+02	5.221114e-01	5.632544e+02
1.154531e+02	5.221114e-01	5.631123e+02
1.157656e+02	5.221114e-01	5.629704e+02
1.160781e+02	5.221114e-01	5.628285e+02
1.163906e+02	5.221114e-01	5.626867e+02
1.167031e+02	5.221114e-01	5.625449e+02
1.170156e+02	5.221114e-01	5.624033e+02
1.173281e+02	5.221114e-01	5.622617e+02
1.176406e+02	5.221114e-01	5.621202e+02
1.179531e+02	5.221114e-01	5.619788e+02
1.182656e+02	5.221114e-01	5.618375e+02
1.185781e+02	5.221114e-01	5.616962e+02
1.188906e+02	5.221114e-01	5.615550e+02
1.192031e+02	5.221114e-01	5.614139e+02
1.195156e+02	5.221114e-01	5.612729e+02
1.198281e+02	5.221114e-01	5.611319e+02
