-0.499697 	357.415
-0.489394 	357.415
-0.479091 	357.728
-0.468788 	358.03
-0.458485 	358.575
-0.448182 	358.575
-0.437879 	358.575
-0.427576 	358.575
-0.417273 	359.299
-0.40697 	359.299
-0.396667 	359.299
-0.386364 	359.299
-0.376061 	360.206
-0.365758 	360.206
-0.355455 	360.206
-0.345152 	360.206
-0.334848 	360.206
-0.324545 	360.206
-0.314242 	360.206
-0.303939 	361.108
-0.293636 	361.108
-0.283333 	361.108
-0.27303 	361.108
-0.262727 	361.108
-0.252424 	361.108
-0.242121 	361.108
-0.231818 	361.108
-0.221515 	361.564
-0.211212 	361.564
-0.200909 	361.564
-0.190606 	361.564
-0.180303 	361.564
-0.17 	361.564
-0.159697 	361.564
-0.149394 	361.32
-0.139091 	361.32
-0.128788 	361.32
-0.118485 	361.32
-0.108182 	361.32
-0.0978788 	361.32
-0.0875758 	361.32
-0.0772727 	361.32
-0.0669697 	361.32
-0.0566667 	361.32
-0.0463636 	361.32
-0.0360606 	361.32
-0.0257576 	361.32
-0.0154545 	361.32
-0.00515152 	361.32
0.00515152 	359.663
0.0154545 	359.663
0.0257576 	359.663
0.0360606 	359.663
0.0463636 	359.663
0.0566667 	359.663
0.0669697 	359.663
0.0772727 	359.663
0.0875758 	359.663
0.0978788 	359.663
0.108182 	359.663
0.118485 	359.663
0.128788 	359.663
0.139091 	359.663
0.149394 	359.663
0.159697 	357.427
0.17 	357.427
0.180303 	357.427
0.190606 	357.427
0.200909 	357.427
0.211212 	357.427
0.221515 	357.427
0.231818 	355.34
0.242121 	355.34
0.252424 	355.34
0.262727 	355.34
0.27303 	355.34
0.283333 	355.34
0.293636 	355.34
0.303939 	355.34
0.314242 	352.923
0.324545 	352.923
0.334848 	352.923
0.345152 	352.923
0.355455 	352.923
0.365758 	352.923
0.376061 	352.923
0.386364 	350.962
0.396667 	350.962
0.40697 	350.962
0.417273 	350.962
0.427576 	349.596
0.437879 	349.596
0.448182 	349.596
0.458485 	349.596
0.468788 	348.592
0.479091 	348.055
0.489394 	347.514
0.499697 	347.514
