  # Source : patch outlet
# Faces  : 160
# Time	sum(magSf)	weightedAverage(T)
6.638906e+02	8.718506e+00	3.210933e+02
6.642031e+02	8.718506e+00	3.210819e+02
6.645156e+02	8.718506e+00	3.210706e+02
6.648281e+02	8.718506e+00	3.210592e+02
6.651406e+02	8.718506e+00	3.210478e+02
6.654531e+02	8.718506e+00	3.210365e+02
6.657656e+02	8.718506e+00	3.210251e+02
6.660781e+02	8.718506e+00	3.210138e+02
6.663906e+02	8.718506e+00	3.210024e+02
6.667031e+02	8.718506e+00	3.209911e+02
6.670156e+02	8.718506e+00	3.209797e+02
6.673281e+02	8.718506e+00	3.209684e+02
6.676406e+02	8.718506e+00	3.209571e+02
6.679531e+02	8.718506e+00	3.209458e+02
6.682656e+02	8.718506e+00	3.209345e+02
6.685781e+02	8.718506e+00	3.209232e+02
6.688906e+02	8.718506e+00	3.209119e+02
6.692031e+02	8.718506e+00	3.209006e+02
6.695156e+02	8.718506e+00	3.208893e+02
6.698281e+02	8.718506e+00	3.208780e+02
6.701406e+02	8.718506e+00	3.208667e+02
6.704531e+02	8.718506e+00	3.208555e+02
6.707656e+02	8.718506e+00	3.208442e+02
6.710781e+02	8.718506e+00	3.208330e+02
6.713906e+02	8.718506e+00	3.208217e+02
6.717031e+02	8.718506e+00	3.208105e+02
6.720156e+02	8.718506e+00	3.207992e+02
6.723281e+02	8.718506e+00	3.207880e+02
6.726406e+02	8.718506e+00	3.207768e+02
6.729531e+02	8.718506e+00	3.207656e+02
6.732656e+02	8.718506e+00	3.207544e+02
6.735781e+02	8.718506e+00	3.207432e+02
6.738906e+02	8.718506e+00	3.207320e+02
6.742031e+02	8.718506e+00	3.207208e+02
6.745156e+02	8.718506e+00	3.207096e+02
6.748281e+02	8.718506e+00	3.206984e+02
6.751406e+02	8.718506e+00	3.206872e+02
6.754531e+02	8.718506e+00	3.206761e+02
6.757656e+02	8.718506e+00	3.206649e+02
6.760781e+02	8.718506e+00	3.206537e+02
6.763906e+02	8.718506e+00	3.206426e+02
6.767031e+02	8.718506e+00	3.206314e+02
6.770156e+02	8.718506e+00	3.206203e+02
6.773281e+02	8.718506e+00	3.206092e+02
6.776406e+02	8.718506e+00	3.205980e+02
6.779531e+02	8.718506e+00	3.205869e+02
6.782656e+02	8.718506e+00	3.205758e+02
6.785781e+02	8.718506e+00	3.205647e+02
6.788906e+02	8.718506e+00	3.205536e+02
6.792031e+02	8.718506e+00	3.205425e+02
6.795156e+02	8.718506e+00	3.205314e+02
6.798281e+02	8.718506e+00	3.205203e+02
6.801406e+02	8.718506e+00	3.205092e+02
6.804531e+02	8.718506e+00	3.204982e+02
6.807656e+02	8.718506e+00	3.204871e+02
6.810781e+02	8.718506e+00	3.204760e+02
6.813906e+02	8.718506e+00	3.204650e+02
6.817031e+02	8.718506e+00	3.204539e+02
6.820156e+02	8.718506e+00	3.204429e+02
6.823281e+02	8.718506e+00	3.204319e+02
6.826406e+02	8.718506e+00	3.204208e+02
6.829531e+02	8.718506e+00	3.204098e+02
6.832656e+02	8.718506e+00	3.203988e+02
6.835781e+02	8.718506e+00	3.203878e+02
6.838906e+02	8.718506e+00	3.203768e+02
6.842031e+02	8.718506e+00	3.203658e+02
6.845156e+02	8.718506e+00	3.203548e+02
6.848281e+02	8.718506e+00	3.203438e+02
6.851406e+02	8.718506e+00	3.203328e+02
6.854531e+02	8.718506e+00	3.203218e+02
6.857656e+02	8.718506e+00	3.203109e+02
6.860781e+02	8.718506e+00	3.202999e+02
6.863906e+02	8.718506e+00	3.202889e+02
6.867031e+02	8.718506e+00	3.202780e+02
6.870156e+02	8.718506e+00	3.202670e+02
6.873281e+02	8.718506e+00	3.202561e+02
6.876406e+02	8.718506e+00	3.202451e+02
6.879531e+02	8.718506e+00	3.202342e+02
6.882656e+02	8.718506e+00	3.202233e+02
6.885781e+02	8.718506e+00	3.202124e+02
6.888906e+02	8.718506e+00	3.202015e+02
6.892031e+02	8.718506e+00	3.201906e+02
6.895156e+02	8.718506e+00	3.201797e+02
6.898281e+02	8.718506e+00	3.201688e+02
6.901406e+02	8.718506e+00	3.201579e+02
6.904531e+02	8.718506e+00	3.201470e+02
6.907656e+02	8.718506e+00	3.201361e+02
6.910781e+02	8.718506e+00	3.201252e+02
6.913906e+02	8.718506e+00	3.201144e+02
6.917031e+02	8.718506e+00	3.201035e+02
6.920156e+02	8.718506e+00	3.200927e+02
6.923281e+02	8.718506e+00	3.200818e+02
6.926406e+02	8.718506e+00	3.200710e+02
6.929531e+02	8.718506e+00	3.200601e+02
6.932656e+02	8.718506e+00	3.200493e+02
6.935781e+02	8.718506e+00	3.200385e+02
6.938906e+02	8.718506e+00	3.200277e+02
6.942031e+02	8.718506e+00	3.200168e+02
6.945156e+02	8.718506e+00	3.200060e+02
6.948281e+02	8.718506e+00	3.199952e+02
6.951406e+02	8.718506e+00	3.199844e+02
6.954531e+02	8.718506e+00	3.199737e+02
6.957656e+02	8.718506e+00	3.199629e+02
6.960781e+02	8.718506e+00	3.199521e+02
6.963906e+02	8.718506e+00	3.199413e+02
6.967031e+02	8.718506e+00	3.199306e+02
6.970156e+02	8.718506e+00	3.199198e+02
6.973281e+02	8.718506e+00	3.199090e+02
6.976406e+02	8.718506e+00	3.198983e+02
6.979531e+02	8.718506e+00	3.198875e+02
6.982656e+02	8.718506e+00	3.198768e+02
6.985781e+02	8.718506e+00	3.198661e+02
6.988906e+02	8.718506e+00	3.198554e+02
6.992031e+02	8.718506e+00	3.198446e+02
6.995156e+02	8.718506e+00	3.198339e+02
6.998281e+02	8.718506e+00	3.198232e+02
7.001406e+02	8.718506e+00	3.198125e+02
7.004531e+02	8.718506e+00	3.198018e+02
7.007656e+02	8.718506e+00	3.197911e+02
7.010781e+02	8.718506e+00	3.197804e+02
7.013906e+02	8.718506e+00	3.197698e+02
7.017031e+02	8.718506e+00	3.197591e+02
7.020156e+02	8.718506e+00	3.197484e+02
7.023281e+02	8.718506e+00	3.197378e+02
7.026406e+02	8.718506e+00	3.197271e+02
7.029531e+02	8.718506e+00	3.197164e+02
7.032656e+02	8.718506e+00	3.197058e+02
7.035781e+02	8.718506e+00	3.196952e+02
7.038906e+02	8.718506e+00	3.196845e+02
7.042031e+02	8.718506e+00	3.196739e+02
7.045156e+02	8.718506e+00	3.196633e+02
7.048281e+02	8.718506e+00	3.196527e+02
7.051406e+02	8.718506e+00	3.196421e+02
7.054531e+02	8.718506e+00	3.196315e+02
7.057656e+02	8.718506e+00	3.196209e+02
7.060781e+02	8.718506e+00	3.196103e+02
7.063906e+02	8.718506e+00	3.195997e+02
7.067031e+02	8.718506e+00	3.195891e+02
7.070156e+02	8.718506e+00	3.195785e+02
7.073281e+02	8.718506e+00	3.195679e+02
7.076406e+02	8.718506e+00	3.195574e+02
7.079531e+02	8.718506e+00	3.195468e+02
7.082656e+02	8.718506e+00	3.195363e+02
7.085781e+02	8.718506e+00	3.195257e+02
7.088906e+02	8.718506e+00	3.195152e+02
7.092031e+02	8.718506e+00	3.195046e+02
7.095156e+02	8.718506e+00	3.194941e+02
7.098281e+02	8.718506e+00	3.194836e+02
7.101406e+02	8.718506e+00	3.194731e+02
7.104531e+02	8.718506e+00	3.194626e+02
7.107656e+02	8.718506e+00	3.194520e+02
7.110781e+02	8.718506e+00	3.194415e+02
7.113906e+02	8.718506e+00	3.194310e+02
7.117031e+02	8.718506e+00	3.194206e+02
7.120156e+02	8.718506e+00	3.194101e+02
7.123281e+02	8.718506e+00	3.193996e+02
7.126406e+02	8.718506e+00	3.193891e+02
7.129531e+02	8.718506e+00	3.193787e+02
7.132656e+02	8.718506e+00	3.193682e+02
7.135781e+02	8.718506e+00	3.193577e+02
7.138906e+02	8.718506e+00	3.193473e+02
7.142031e+02	8.718506e+00	3.193368e+02
7.145156e+02	8.718506e+00	3.193264e+02
7.148281e+02	8.718506e+00	3.193160e+02
7.151406e+02	8.718506e+00	3.193055e+02
7.154531e+02	8.718506e+00	3.192951e+02
7.157656e+02	8.718506e+00	3.192847e+02
7.160781e+02	8.718506e+00	3.192743e+02
7.163906e+02	8.718506e+00	3.192639e+02
7.167031e+02	8.718506e+00	3.192535e+02
7.170156e+02	8.718506e+00	3.192431e+02
7.173281e+02	8.718506e+00	3.192327e+02
7.176406e+02	8.718506e+00	3.192223e+02
7.179531e+02	8.718506e+00	3.192119e+02
7.182656e+02	8.718506e+00	3.192016e+02
7.185781e+02	8.718506e+00	3.191912e+02
7.188906e+02	8.718506e+00	3.191808e+02
7.192031e+02	8.718506e+00	3.191705e+02
7.195156e+02	8.718506e+00	3.191601e+02
7.198281e+02	8.718506e+00	3.191498e+02
7.201406e+02	8.718506e+00	3.191394e+02
7.204531e+02	8.718506e+00	3.191291e+02
7.207656e+02	8.718506e+00	3.191188e+02
7.210781e+02	8.718506e+00	3.191085e+02
7.213906e+02	8.718506e+00	3.190981e+02
7.217031e+02	8.718506e+00	3.190878e+02
7.220156e+02	8.718506e+00	3.190775e+02
7.223281e+02	8.718506e+00	3.190672e+02
7.226406e+02	8.718506e+00	3.190569e+02
7.229531e+02	8.718506e+00	3.190466e+02
7.232656e+02	8.718506e+00	3.190364e+02
7.235781e+02	8.718506e+00	3.190261e+02
7.238906e+02	8.718506e+00	3.190158e+02
7.242031e+02	8.718506e+00	3.190055e+02
7.245156e+02	8.718506e+00	3.189953e+02
7.248281e+02	8.718506e+00	3.189850e+02
7.251406e+02	8.718506e+00	3.189748e+02
7.254531e+02	8.718506e+00	3.189645e+02
7.257656e+02	8.718506e+00	3.189543e+02
7.260781e+02	8.718506e+00	3.189441e+02
7.263906e+02	8.718506e+00	3.189338e+02
7.267031e+02	8.718506e+00	3.189236e+02
7.270156e+02	8.718506e+00	3.189134e+02
7.273281e+02	8.718506e+00	3.189032e+02
7.276406e+02	8.718506e+00	3.188930e+02
7.279531e+02	8.718506e+00	3.188828e+02
7.282656e+02	8.718506e+00	3.188726e+02
7.285781e+02	8.718506e+00	3.188624e+02
7.288906e+02	8.718506e+00	3.188522e+02
7.292031e+02	8.718506e+00	3.188420e+02
7.295156e+02	8.718506e+00	3.188319e+02
7.298281e+02	8.718506e+00	3.188217e+02
7.301406e+02	8.718506e+00	3.188115e+02
7.304531e+02	8.718506e+00	3.188014e+02
7.307656e+02	8.718506e+00	3.187912e+02
7.310781e+02	8.718506e+00	3.187811e+02
7.313906e+02	8.718506e+00	3.187709e+02
7.317031e+02	8.718506e+00	3.187608e+02
7.320156e+02	8.718506e+00	3.187507e+02
7.323281e+02	8.718506e+00	3.187405e+02
7.326406e+02	8.718506e+00	3.187304e+02
7.329531e+02	8.718506e+00	3.187203e+02
7.332656e+02	8.718506e+00	3.187102e+02
7.335781e+02	8.718506e+00	3.187001e+02
7.338906e+02	8.718506e+00	3.186900e+02
7.342031e+02	8.718506e+00	3.186799e+02
7.345156e+02	8.718506e+00	3.186698e+02
7.348281e+02	8.718506e+00	3.186598e+02
7.351406e+02	8.718506e+00	3.186497e+02
7.354531e+02	8.718506e+00	3.186396e+02
7.357656e+02	8.718506e+00	3.186295e+02
7.360781e+02	8.718506e+00	3.186195e+02
7.363906e+02	8.718506e+00	3.186094e+02
7.367031e+02	8.718506e+00	3.185994e+02
7.370156e+02	8.718506e+00	3.185893e+02
7.373281e+02	8.718506e+00	3.185793e+02
7.376406e+02	8.718506e+00	3.185693e+02
7.379531e+02	8.718506e+00	3.185593e+02
7.382656e+02	8.718506e+00	3.185492e+02
7.385781e+02	8.718506e+00	3.185392e+02
7.388906e+02	8.718506e+00	3.185292e+02
7.392031e+02	8.718506e+00	3.185192e+02
7.395156e+02	8.718506e+00	3.185092e+02
7.398281e+02	8.718506e+00	3.184992e+02
7.401406e+02	8.718506e+00	3.184892e+02
7.404531e+02	8.718506e+00	3.184792e+02
7.407656e+02	8.718506e+00	3.184693e+02
7.410781e+02	8.718506e+00	3.184593e+02
7.413906e+02	8.718506e+00	3.184493e+02
7.417031e+02	8.718506e+00	3.184394e+02
7.420156e+02	8.718506e+00	3.184294e+02
7.423281e+02	8.718506e+00	3.184195e+02
7.426406e+02	8.718506e+00	3.184095e+02
7.429531e+02	8.718506e+00	3.183996e+02
7.432656e+02	8.718506e+00	3.183896e+02
7.435781e+02	8.718506e+00	3.183797e+02
7.438906e+02	8.718506e+00	3.183698e+02
7.442031e+02	8.718506e+00	3.183599e+02
7.445156e+02	8.718506e+00	3.183500e+02
7.448281e+02	8.718506e+00	3.183401e+02
7.451406e+02	8.718506e+00	3.183302e+02
7.454531e+02	8.718506e+00	3.183203e+02
7.457656e+02	8.718506e+00	3.183104e+02
7.460781e+02	8.718506e+00	3.183005e+02
7.463906e+02	8.718506e+00	3.182906e+02
7.467031e+02	8.718506e+00	3.182807e+02
7.470156e+02	8.718506e+00	3.182709e+02
7.473281e+02	8.718506e+00	3.182610e+02
7.476406e+02	8.718506e+00	3.182511e+02
7.479531e+02	8.718506e+00	3.182413e+02
7.482656e+02	8.718506e+00	3.182314e+02
7.485781e+02	8.718506e+00	3.182216e+02
7.488906e+02	8.718506e+00	3.182117e+02
7.492031e+02	8.718506e+00	3.182019e+02
7.495156e+02	8.718506e+00	3.181921e+02
7.498281e+02	8.718506e+00	3.181823e+02
7.501406e+02	8.718506e+00	3.181724e+02
7.504531e+02	8.718506e+00	3.181626e+02
7.507656e+02	8.718506e+00	3.181528e+02
7.510781e+02	8.718506e+00	3.181430e+02
7.513906e+02	8.718506e+00	3.181332e+02
7.517031e+02	8.718506e+00	3.181234e+02
7.520156e+02	8.718506e+00	3.181137e+02
7.523281e+02	8.718506e+00	3.181039e+02
7.526406e+02	8.718506e+00	3.180941e+02
7.529531e+02	8.718506e+00	3.180843e+02
7.532656e+02	8.718506e+00	3.180746e+02
7.535781e+02	8.718506e+00	3.180648e+02
7.538906e+02	8.718506e+00	3.180551e+02
7.542031e+02	8.718506e+00	3.180453e+02
7.545156e+02	8.718506e+00	3.180356e+02
7.548281e+02	8.718506e+00	3.180258e+02
7.551406e+02	8.718506e+00	3.180161e+02
7.554531e+02	8.718506e+00	3.180064e+02
7.557656e+02	8.718506e+00	3.179967e+02
7.560781e+02	8.718506e+00	3.179869e+02
7.563906e+02	8.718506e+00	3.179772e+02
7.567031e+02	8.718506e+00	3.179675e+02
7.570156e+02	8.718506e+00	3.179578e+02
7.573281e+02	8.718506e+00	3.179481e+02
7.576406e+02	8.718506e+00	3.179384e+02
7.579531e+02	8.718506e+00	3.179287e+02
7.582656e+02	8.718506e+00	3.179191e+02
7.585781e+02	8.718506e+00	3.179094e+02
7.588906e+02	8.718506e+00	3.178997e+02
7.592031e+02	8.718506e+00	3.178901e+02
7.595156e+02	8.718506e+00	3.178804e+02
7.598281e+02	8.718506e+00	3.178707e+02
7.601406e+02	8.718506e+00	3.178611e+02
7.604531e+02	8.718506e+00	3.178515e+02
7.607656e+02	8.718506e+00	3.178418e+02
7.610781e+02	8.718506e+00	3.178322e+02
7.613906e+02	8.718506e+00	3.178226e+02
7.617031e+02	8.718506e+00	3.178129e+02
7.620156e+02	8.718506e+00	3.178033e+02
7.623281e+02	8.718506e+00	3.177937e+02
7.626406e+02	8.718506e+00	3.177841e+02
7.629531e+02	8.718506e+00	3.177745e+02
7.632656e+02	8.718506e+00	3.177649e+02
7.635781e+02	8.718506e+00	3.177553e+02
7.638906e+02	8.718506e+00	3.177457e+02
7.642031e+02	8.718506e+00	3.177361e+02
7.645156e+02	8.718506e+00	3.177266e+02
7.648281e+02	8.718506e+00	3.177170e+02
7.651406e+02	8.718506e+00	3.177074e+02
7.654531e+02	8.718506e+00	3.176979e+02
7.657656e+02	8.718506e+00	3.176883e+02
7.660781e+02	8.718506e+00	3.176788e+02
7.663906e+02	8.718506e+00	3.176692e+02
7.667031e+02	8.718506e+00	3.176597e+02
7.670156e+02	8.718506e+00	3.176501e+02
7.673281e+02	8.718506e+00	3.176406e+02
7.676406e+02	8.718506e+00	3.176311e+02
7.679531e+02	8.718506e+00	3.176216e+02
7.682656e+02	8.718506e+00	3.176121e+02
7.685781e+02	8.718506e+00	3.176025e+02
7.688906e+02	8.718506e+00	3.175930e+02
7.692031e+02	8.718506e+00	3.175835e+02
7.695156e+02	8.718506e+00	3.175741e+02
7.698281e+02	8.718506e+00	3.175646e+02
7.701406e+02	8.718506e+00	3.175551e+02
7.704531e+02	8.718506e+00	3.175456e+02
7.707656e+02	8.718506e+00	3.175361e+02
7.710781e+02	8.718506e+00	3.175267e+02
7.713906e+02	8.718506e+00	3.175172e+02
7.717031e+02	8.718506e+00	3.175077e+02
7.720156e+02	8.718506e+00	3.174983e+02
7.723281e+02	8.718506e+00	3.174888e+02
7.726406e+02	8.718506e+00	3.174794e+02
7.729531e+02	8.718506e+00	3.174700e+02
7.732656e+02	8.718506e+00	3.174605e+02
7.735781e+02	8.718506e+00	3.174511e+02
7.738906e+02	8.718506e+00	3.174417e+02
7.742031e+02	8.718506e+00	3.174323e+02
7.745156e+02	8.718506e+00	3.174229e+02
7.748281e+02	8.718506e+00	3.174134e+02
7.751406e+02	8.718506e+00	3.174040e+02
7.754531e+02	8.718506e+00	3.173946e+02
7.757656e+02	8.718506e+00	3.173853e+02
7.760781e+02	8.718506e+00	3.173759e+02
7.763906e+02	8.718506e+00	3.173665e+02
7.767031e+02	8.718506e+00	3.173571e+02
7.770156e+02	8.718506e+00	3.173477e+02
7.773281e+02	8.718506e+00	3.173384e+02
7.776406e+02	8.718506e+00	3.173290e+02
7.779531e+02	8.718506e+00	3.173197e+02
7.782656e+02	8.718506e+00	3.173103e+02
7.785781e+02	8.718506e+00	3.173010e+02
7.788906e+02	8.718506e+00	3.172916e+02
7.792031e+02	8.718506e+00	3.172823e+02
7.795156e+02	8.718506e+00	3.172730e+02
7.798281e+02	8.718506e+00	3.172636e+02
7.801406e+02	8.718506e+00	3.172543e+02
7.804531e+02	8.718506e+00	3.172450e+02
7.807656e+02	8.718506e+00	3.172357e+02
7.810781e+02	8.718506e+00	3.172264e+02
7.813906e+02	8.718506e+00	3.172171e+02
7.817031e+02	8.718506e+00	3.172078e+02
7.820156e+02	8.718506e+00	3.171985e+02
7.823281e+02	8.718506e+00	3.171892e+02
7.826406e+02	8.718506e+00	3.171799e+02
7.829531e+02	8.718506e+00	3.171706e+02
7.832656e+02	8.718506e+00	3.171614e+02
7.835781e+02	8.718506e+00	3.171521e+02
7.838906e+02	8.718506e+00	3.171428e+02
7.842031e+02	8.718506e+00	3.171336e+02
7.845156e+02	8.718506e+00	3.171243e+02
7.848281e+02	8.718506e+00	3.171151e+02
7.851406e+02	8.718506e+00	3.171059e+02
7.854531e+02	8.718506e+00	3.170966e+02
7.857656e+02	8.718506e+00	3.170874e+02
7.860781e+02	8.718506e+00	3.170782e+02
7.863906e+02	8.718506e+00	3.170689e+02
7.867031e+02	8.718506e+00	3.170597e+02
7.870156e+02	8.718506e+00	3.170505e+02
7.873281e+02	8.718506e+00	3.170413e+02
7.876406e+02	8.718506e+00	3.170321e+02
7.879531e+02	8.718506e+00	3.170229e+02
7.882656e+02	8.718506e+00	3.170137e+02
7.885781e+02	8.718506e+00	3.170045e+02
7.888906e+02	8.718506e+00	3.169954e+02
7.892031e+02	8.718506e+00	3.169862e+02
7.895156e+02	8.718506e+00	3.169770e+02
7.898281e+02	8.718506e+00	3.169678e+02
7.901406e+02	8.718506e+00	3.169587e+02
7.904531e+02	8.718506e+00	3.169495e+02
7.907656e+02	8.718506e+00	3.169404e+02
7.910781e+02	8.718506e+00	3.169312e+02
7.913906e+02	8.718506e+00	3.169221e+02
7.917031e+02	8.718506e+00	3.169130e+02
7.920156e+02	8.718506e+00	3.169038e+02
7.923281e+02	8.718506e+00	3.168947e+02
7.926406e+02	8.718506e+00	3.168856e+02
7.929531e+02	8.718506e+00	3.168765e+02
7.932656e+02	8.718506e+00	3.168673e+02
7.935781e+02	8.718506e+00	3.168582e+02
7.938906e+02	8.718506e+00	3.168491e+02
7.942031e+02	8.718506e+00	3.168400e+02
7.945156e+02	8.718506e+00	3.168309e+02
7.948281e+02	8.718506e+00	3.168219e+02
7.951406e+02	8.718506e+00	3.168128e+02
7.954531e+02	8.718506e+00	3.168037e+02
7.957656e+02	8.718506e+00	3.167946e+02
7.960781e+02	8.718506e+00	3.167856e+02
7.963906e+02	8.718506e+00	3.167765e+02
7.967031e+02	8.718506e+00	3.167674e+02
7.970156e+02	8.718506e+00	3.167584e+02
7.973281e+02	8.718506e+00	3.167493e+02
7.976406e+02	8.718506e+00	3.167403e+02
7.979531e+02	8.718506e+00	3.167313e+02
7.982656e+02	8.718506e+00	3.167222e+02
7.985781e+02	8.718506e+00	3.167132e+02
7.988906e+02	8.718506e+00	3.167042e+02
7.992031e+02	8.718506e+00	3.166952e+02
7.995156e+02	8.718506e+00	3.166861e+02
7.998281e+02	8.718506e+00	3.166771e+02
8.001406e+02	8.718506e+00	3.166681e+02
8.004531e+02	8.718506e+00	3.166591e+02
8.007656e+02	8.718506e+00	3.166501e+02
8.010781e+02	8.718506e+00	3.166411e+02
8.013906e+02	8.718506e+00	3.166322e+02
8.017031e+02	8.718506e+00	3.166232e+02
8.020156e+02	8.718506e+00	3.166142e+02
8.023281e+02	8.718506e+00	3.166052e+02
8.026406e+02	8.718506e+00	3.165963e+02
8.029531e+02	8.718506e+00	3.165873e+02
8.032656e+02	8.718506e+00	3.165783e+02
8.035781e+02	8.718506e+00	3.165694e+02
8.038906e+02	8.718506e+00	3.165605e+02
8.042031e+02	8.718506e+00	3.165515e+02
8.045156e+02	8.718506e+00	3.165426e+02
8.048281e+02	8.718506e+00	3.165336e+02
8.051406e+02	8.718506e+00	3.165247e+02
8.054531e+02	8.718506e+00	3.165158e+02
8.057656e+02	8.718506e+00	3.165069e+02
8.060781e+02	8.718506e+00	3.164980e+02
8.063906e+02	8.718506e+00	3.164891e+02
8.067031e+02	8.718506e+00	3.164802e+02
8.070156e+02	8.718506e+00	3.164713e+02
8.073281e+02	8.718506e+00	3.164624e+02
8.076406e+02	8.718506e+00	3.164535e+02
8.079531e+02	8.718506e+00	3.164446e+02
8.082656e+02	8.718506e+00	3.164357e+02
8.085781e+02	8.718506e+00	3.164268e+02
8.088906e+02	8.718506e+00	3.164180e+02
8.092031e+02	8.718506e+00	3.164091e+02
8.095156e+02	8.718506e+00	3.164002e+02
8.098281e+02	8.718506e+00	3.163914e+02
8.101406e+02	8.718506e+00	3.163825e+02
8.104531e+02	8.718506e+00	3.163737e+02
8.107656e+02	8.718506e+00	3.163649e+02
8.110781e+02	8.718506e+00	3.163560e+02
8.113906e+02	8.718506e+00	3.163472e+02
8.117031e+02	8.718506e+00	3.163384e+02
8.120156e+02	8.718506e+00	3.163295e+02
8.123281e+02	8.718506e+00	3.163207e+02
8.126406e+02	8.718506e+00	3.163119e+02
8.129531e+02	8.718506e+00	3.163031e+02
8.132656e+02	8.718506e+00	3.162943e+02
8.135781e+02	8.718506e+00	3.162855e+02
8.138906e+02	8.718506e+00	3.162767e+02
8.142031e+02	8.718506e+00	3.162679e+02
8.145156e+02	8.718506e+00	3.162591e+02
8.148281e+02	8.718506e+00	3.162504e+02
8.151406e+02	8.718506e+00	3.162416e+02
8.154531e+02	8.718506e+00	3.162328e+02
8.157656e+02	8.718506e+00	3.162241e+02
8.160781e+02	8.718506e+00	3.162153e+02
8.163906e+02	8.718506e+00	3.162065e+02
8.167031e+02	8.718506e+00	3.161978e+02
8.170156e+02	8.718506e+00	3.161890e+02
8.173281e+02	8.718506e+00	3.161803e+02
8.176406e+02	8.718506e+00	3.161716e+02
8.179531e+02	8.718506e+00	3.161628e+02
8.182656e+02	8.718506e+00	3.161541e+02
8.185781e+02	8.718506e+00	3.161454e+02
8.188906e+02	8.718506e+00	3.161367e+02
8.192031e+02	8.718506e+00	3.161280e+02
8.195156e+02	8.718506e+00	3.161193e+02
8.198281e+02	8.718506e+00	3.161106e+02
8.201406e+02	8.718506e+00	3.161019e+02
8.204531e+02	8.718506e+00	3.160932e+02
8.207656e+02	8.718506e+00	3.160845e+02
8.210781e+02	8.718506e+00	3.160758e+02
8.213906e+02	8.718506e+00	3.160671e+02
8.217031e+02	8.718506e+00	3.160584e+02
8.220156e+02	8.718506e+00	3.160498e+02
8.223281e+02	8.718506e+00	3.160411e+02
8.226406e+02	8.718506e+00	3.160324e+02
8.229531e+02	8.718506e+00	3.160238e+02
8.232656e+02	8.718506e+00	3.160151e+02
8.235781e+02	8.718506e+00	3.160065e+02
8.238906e+02	8.718506e+00	3.159978e+02
8.242031e+02	8.718506e+00	3.159892e+02
8.245156e+02	8.718506e+00	3.159806e+02
8.248281e+02	8.718506e+00	3.159719e+02
8.251406e+02	8.718506e+00	3.159633e+02
8.254531e+02	8.718506e+00	3.159547e+02
8.257656e+02	8.718506e+00	3.159461e+02
8.260781e+02	8.718506e+00	3.159375e+02
8.263906e+02	8.718506e+00	3.159289e+02
8.267031e+02	8.718506e+00	3.159203e+02
8.270156e+02	8.718506e+00	3.159117e+02
8.273281e+02	8.718506e+00	3.159031e+02
8.276406e+02	8.718506e+00	3.158945e+02
8.279531e+02	8.718506e+00	3.158859e+02
8.282656e+02	8.718506e+00	3.158773e+02
8.285781e+02	8.718506e+00	3.158688e+02
8.288906e+02	8.718506e+00	3.158602e+02
8.292031e+02	8.718506e+00	3.158516e+02
8.295156e+02	8.718506e+00	3.158431e+02
8.298281e+02	8.718506e+00	3.158345e+02
8.301406e+02	8.718506e+00	3.158260e+02
8.304531e+02	8.718506e+00	3.158174e+02
8.307656e+02	8.718506e+00	3.158089e+02
8.310781e+02	8.718506e+00	3.158004e+02
8.313906e+02	8.718506e+00	3.157918e+02
8.317031e+02	8.718506e+00	3.157833e+02
8.320156e+02	8.718506e+00	3.157748e+02
8.323281e+02	8.718506e+00	3.157663e+02
8.326406e+02	8.718506e+00	3.157577e+02
8.329531e+02	8.718506e+00	3.157492e+02
8.332656e+02	8.718506e+00	3.157407e+02
8.335781e+02	8.718506e+00	3.157322e+02
8.338906e+02	8.718506e+00	3.157237e+02
8.342031e+02	8.718506e+00	3.157153e+02
8.345156e+02	8.718506e+00	3.157068e+02
8.348281e+02	8.718506e+00	3.156983e+02
8.351406e+02	8.718506e+00	3.156898e+02
8.354531e+02	8.718506e+00	3.156813e+02
8.357656e+02	8.718506e+00	3.156729e+02
8.360781e+02	8.718506e+00	3.156644e+02
8.363906e+02	8.718506e+00	3.156560e+02
8.367031e+02	8.718506e+00	3.156475e+02
8.370156e+02	8.718506e+00	3.156391e+02
8.373281e+02	8.718506e+00	3.156306e+02
8.376406e+02	8.718506e+00	3.156222e+02
8.379531e+02	8.718506e+00	3.156137e+02
8.382656e+02	8.718506e+00	3.156053e+02
8.385781e+02	8.718506e+00	3.155969e+02
8.388906e+02	8.718506e+00	3.155885e+02
8.392031e+02	8.718506e+00	3.155800e+02
8.395156e+02	8.718506e+00	3.155716e+02
8.398281e+02	8.718506e+00	3.155632e+02
8.401406e+02	8.718506e+00	3.155548e+02
8.404531e+02	8.718506e+00	3.155464e+02
8.407656e+02	8.718506e+00	3.155380e+02
8.410781e+02	8.718506e+00	3.155296e+02
8.413906e+02	8.718506e+00	3.155213e+02
8.417031e+02	8.718506e+00	3.155129e+02
8.420156e+02	8.718506e+00	3.155045e+02
8.423281e+02	8.718506e+00	3.154961e+02
8.426406e+02	8.718506e+00	3.154878e+02
8.429531e+02	8.718506e+00	3.154794e+02
8.432656e+02	8.718506e+00	3.154710e+02
8.435781e+02	8.718506e+00	3.154627e+02
8.438906e+02	8.718506e+00	3.154543e+02
8.442031e+02	8.718506e+00	3.154460e+02
8.445156e+02	8.718506e+00	3.154377e+02
8.448281e+02	8.718506e+00	3.154293e+02
8.451406e+02	8.718506e+00	3.154210e+02
