-0.499697 	334.539
-0.489394 	334.539
-0.479091 	334.726
-0.468788 	334.905
-0.458485 	335.23
-0.448182 	335.23
-0.437879 	335.23
-0.427576 	335.23
-0.417273 	335.661
-0.40697 	335.661
-0.396667 	335.661
-0.386364 	335.661
-0.376061 	336.201
-0.365758 	336.201
-0.355455 	336.201
-0.345152 	336.201
-0.334848 	336.201
-0.324545 	336.201
-0.314242 	336.201
-0.303939 	336.736
-0.293636 	336.736
-0.283333 	336.736
-0.27303 	336.736
-0.262727 	336.736
-0.252424 	336.736
-0.242121 	336.736
-0.231818 	336.736
-0.221515 	337.005
-0.211212 	337.005
-0.200909 	337.005
-0.190606 	337.005
-0.180303 	337.005
-0.17 	337.005
-0.159697 	337.005
-0.149394 	336.851
-0.139091 	336.851
-0.128788 	336.851
-0.118485 	336.851
-0.108182 	336.851
-0.0978788 	336.851
-0.0875758 	336.851
-0.0772727 	336.851
-0.0669697 	336.851
-0.0566667 	336.851
-0.0463636 	336.851
-0.0360606 	336.851
-0.0257576 	336.851
-0.0154545 	336.851
-0.00515152 	336.851
0.00515152 	335.855
0.0154545 	335.855
0.0257576 	335.855
0.0360606 	335.855
0.0463636 	335.855
0.0566667 	335.855
0.0669697 	335.855
0.0772727 	335.855
0.0875758 	335.855
0.0978788 	335.855
0.108182 	335.855
0.118485 	335.855
0.128788 	335.855
0.139091 	335.855
0.149394 	335.855
0.159697 	334.515
0.17 	334.515
0.180303 	334.515
0.190606 	334.515
0.200909 	334.515
0.211212 	334.515
0.221515 	334.515
0.231818 	333.267
0.242121 	333.267
0.252424 	333.267
0.262727 	333.267
0.27303 	333.267
0.283333 	333.267
0.293636 	333.267
0.303939 	333.267
0.314242 	331.821
0.324545 	331.821
0.334848 	331.821
0.345152 	331.821
0.355455 	331.821
0.365758 	331.821
0.376061 	331.821
0.386364 	330.65
0.396667 	330.65
0.40697 	330.65
0.417273 	330.65
0.427576 	329.834
0.437879 	329.834
0.448182 	329.834
0.458485 	329.834
0.468788 	329.234
0.479091 	328.913
0.489394 	328.59
0.499697 	328.59
