  # Source : cellZone fluid
# Cells  : 25373
# Time	sum(V)	volAverage(T)
1.199527e+01	5.751203e+01	3.384522e+02
1.230795e+01	5.751203e+01	3.385763e+02
1.262064e+01	5.751203e+01	3.386844e+02
1.293332e+01	5.751203e+01	3.387783e+02
1.324601e+01	5.751203e+01	3.388596e+02
1.355869e+01	5.751203e+01	3.389297e+02
1.387138e+01	5.751203e+01	3.389901e+02
1.418406e+01	5.751203e+01	3.390420e+02
1.449675e+01	5.751203e+01	3.390865e+02
1.480943e+01	5.751203e+01	3.391245e+02
1.512212e+01	5.751203e+01	3.391570e+02
1.543480e+01	5.751203e+01	3.391847e+02
1.574749e+01	5.751203e+01	3.392082e+02
1.606017e+01	5.751203e+01	3.392282e+02
1.637286e+01	5.751203e+01	3.392452e+02
1.668554e+01	5.751203e+01	3.392595e+02
1.699823e+01	5.751203e+01	3.392717e+02
1.731091e+01	5.751203e+01	3.392820e+02
1.762359e+01	5.751203e+01	3.392907e+02
1.793628e+01	5.751203e+01	3.392980e+02
1.824896e+01	5.751203e+01	3.393042e+02
1.856165e+01	5.751203e+01	3.393094e+02
1.887433e+01	5.751203e+01	3.393138e+02
1.918702e+01	5.751203e+01	3.393175e+02
1.949970e+01	5.751203e+01	3.393206e+02
1.981239e+01	5.751203e+01	3.393233e+02
2.012510e+01	5.751203e+01	3.393255e+02
2.043784e+01	5.751203e+01	3.393273e+02
2.075059e+01	5.751203e+01	3.393288e+02
2.106333e+01	5.751203e+01	3.393301e+02
2.137608e+01	5.751203e+01	3.393312e+02
2.168882e+01	5.751203e+01	3.393321e+02
2.200156e+01	5.751203e+01	3.393326e+02
2.231431e+01	5.751203e+01	3.393330e+02
2.262705e+01	5.751203e+01	3.393334e+02
2.293980e+01	5.751203e+01	3.393338e+02
2.325254e+01	5.751203e+01	3.393341e+02
2.356529e+01	5.751203e+01	3.393343e+02
2.387803e+01	5.751203e+01	3.393346e+02
2.419077e+01	5.751203e+01	3.393348e+02
2.450352e+01	5.751203e+01	3.393350e+02
2.481626e+01	5.751203e+01	3.393352e+02
2.512901e+01	5.751203e+01	3.393353e+02
2.544175e+01	5.751203e+01	3.393355e+02
2.575450e+01	5.751203e+01	3.393356e+02
2.606724e+01	5.751203e+01	3.393357e+02
2.637998e+01	5.751203e+01	3.393358e+02
2.669273e+01	5.751203e+01	3.393359e+02
2.700547e+01	5.751203e+01	3.393360e+02
2.731822e+01	5.751203e+01	3.393361e+02
2.763096e+01	5.751203e+01	3.393362e+02
2.794371e+01	5.751203e+01	3.393362e+02
2.825645e+01	5.751203e+01	3.393363e+02
2.856919e+01	5.751203e+01	3.393363e+02
2.888194e+01	5.751203e+01	3.393364e+02
2.919468e+01	5.751203e+01	3.393364e+02
2.950743e+01	5.751203e+01	3.393365e+02
2.982017e+01	5.751203e+01	3.393365e+02
3.013292e+01	5.751203e+01	3.393365e+02
3.044566e+01	5.751203e+01	3.393366e+02
3.075841e+01	5.751203e+01	3.393366e+02
3.107115e+01	5.751203e+01	3.393366e+02
3.138389e+01	5.751203e+01	3.393366e+02
3.169664e+01	5.751203e+01	3.393366e+02
3.200938e+01	5.751203e+01	3.393367e+02
3.232213e+01	5.751203e+01	3.393367e+02
3.263487e+01	5.751203e+01	3.393367e+02
3.294762e+01	5.751203e+01	3.393367e+02
3.326036e+01	5.751203e+01	3.393367e+02
3.357310e+01	5.751203e+01	3.393367e+02
3.388585e+01	5.751203e+01	3.393367e+02
3.419859e+01	5.751203e+01	3.393367e+02
3.451134e+01	5.751203e+01	3.393367e+02
3.482408e+01	5.751203e+01	3.393368e+02
3.513683e+01	5.751203e+01	3.393368e+02
3.544957e+01	5.751203e+01	3.393368e+02
3.576231e+01	5.751203e+01	3.393368e+02
3.607506e+01	5.751203e+01	3.393368e+02
3.638780e+01	5.751203e+01	3.393368e+02
3.670055e+01	5.751203e+01	3.393368e+02
3.701329e+01	5.751203e+01	3.393368e+02
3.732604e+01	5.751203e+01	3.393368e+02
3.763878e+01	5.751203e+01	3.393368e+02
3.795152e+01	5.751203e+01	3.393368e+02
3.826427e+01	5.751203e+01	3.393368e+02
3.857701e+01	5.751203e+01	3.393368e+02
3.888976e+01	5.751203e+01	3.393368e+02
3.920250e+01	5.751203e+01	3.393368e+02
3.951525e+01	5.751203e+01	3.393368e+02
3.982799e+01	5.751203e+01	3.393368e+02
