-0.499697 	406.459
-0.489394 	406.459
-0.479091 	407.036
-0.468788 	407.592
-0.458485 	408.598
-0.448182 	408.598
-0.437879 	408.598
-0.427576 	408.598
-0.417273 	409.932
-0.40697 	409.932
-0.396667 	409.932
-0.386364 	409.932
-0.376061 	411.604
-0.365758 	411.604
-0.355455 	411.604
-0.345152 	411.604
-0.334848 	411.604
-0.324545 	411.604
-0.314242 	411.604
-0.303939 	413.266
-0.293636 	413.266
-0.283333 	413.266
-0.27303 	413.266
-0.262727 	413.266
-0.252424 	413.266
-0.242121 	413.266
-0.231818 	413.266
-0.221515 	414.103
-0.211212 	414.103
-0.200909 	414.103
-0.190606 	414.103
-0.180303 	414.103
-0.17 	414.103
-0.159697 	414.103
-0.149394 	413.645
-0.139091 	413.645
-0.128788 	413.645
-0.118485 	413.645
-0.108182 	413.645
-0.0978788 	413.645
-0.0875758 	413.645
-0.0772727 	413.645
-0.0669697 	413.645
-0.0566667 	413.645
-0.0463636 	413.645
-0.0360606 	413.645
-0.0257576 	413.645
-0.0154545 	413.645
-0.00515152 	413.645
0.00515152 	410.579
0.0154545 	410.579
0.0257576 	410.579
0.0360606 	410.579
0.0463636 	410.579
0.0566667 	410.579
0.0669697 	410.579
0.0772727 	410.579
0.0875758 	410.579
0.0978788 	410.579
0.108182 	410.579
0.118485 	410.579
0.128788 	410.579
0.139091 	410.579
0.149394 	410.579
0.159697 	406.444
0.17 	406.444
0.180303 	406.444
0.190606 	406.444
0.200909 	406.444
0.211212 	406.444
0.221515 	406.444
0.231818 	402.585
0.242121 	402.585
0.252424 	402.585
0.262727 	402.585
0.27303 	402.585
0.283333 	402.585
0.293636 	402.585
0.303939 	402.585
0.314242 	398.116
0.324545 	398.116
0.334848 	398.116
0.345152 	398.116
0.355455 	398.116
0.365758 	398.116
0.376061 	398.116
0.386364 	394.49
0.396667 	394.49
0.40697 	394.49
0.417273 	394.49
0.427576 	391.964
0.437879 	391.964
0.448182 	391.964
0.458485 	391.964
0.468788 	390.108
0.479091 	389.115
0.489394 	388.115
0.499697 	388.115
