  # Source : cellZone bedOfSpheres
# Cells  : 12131
# Time	sum(V)	volIntegrate(T)
1.205440e+02	5.221114e-01	2.928873e+02
1.210622e+02	5.221114e-01	2.927658e+02
1.215803e+02	5.221114e-01	2.926445e+02
1.220984e+02	5.221114e-01	2.925232e+02
1.226166e+02	5.221114e-01	2.924021e+02
1.231347e+02	5.221114e-01	2.922811e+02
1.236528e+02	5.221114e-01	2.921601e+02
1.241710e+02	5.221114e-01	2.920393e+02
1.246891e+02	5.221114e-01	2.919186e+02
1.252073e+02	5.221114e-01	2.917980e+02
1.257254e+02	5.221114e-01	2.916775e+02
1.262435e+02	5.221114e-01	2.915572e+02
1.267617e+02	5.221114e-01	2.914369e+02
1.272798e+02	5.221114e-01	2.913167e+02
1.277979e+02	5.221114e-01	2.911967e+02
1.283161e+02	5.221114e-01	2.910767e+02
1.288342e+02	5.221114e-01	2.909569e+02
1.293523e+02	5.221114e-01	2.908372e+02
1.298705e+02	5.221114e-01	2.907175e+02
1.303886e+02	5.221114e-01	2.905980e+02
1.309067e+02	5.221114e-01	2.904786e+02
1.314249e+02	5.221114e-01	2.903593e+02
1.319430e+02	5.221114e-01	2.902401e+02
1.324611e+02	5.221114e-01	2.901210e+02
1.329793e+02	5.221114e-01	2.900021e+02
1.334974e+02	5.221114e-01	2.898832e+02
1.340155e+02	5.221114e-01	2.897644e+02
1.345337e+02	5.221114e-01	2.896458e+02
1.350518e+02	5.221114e-01	2.895272e+02
1.355699e+02	5.221114e-01	2.894088e+02
1.360881e+02	5.221114e-01	2.892905e+02
1.366062e+02	5.221114e-01	2.891722e+02
1.371244e+02	5.221114e-01	2.890541e+02
1.376425e+02	5.221114e-01	2.889361e+02
1.381606e+02	5.221114e-01	2.888182e+02
1.386788e+02	5.221114e-01	2.887004e+02
1.391969e+02	5.221114e-01	2.885827e+02
1.397150e+02	5.221114e-01	2.884651e+02
1.402332e+02	5.221114e-01	2.883476e+02
1.407513e+02	5.221114e-01	2.882302e+02
1.412694e+02	5.221114e-01	2.881129e+02
1.417876e+02	5.221114e-01	2.879957e+02
1.423057e+02	5.221114e-01	2.878786e+02
1.428238e+02	5.221114e-01	2.877617e+02
1.433420e+02	5.221114e-01	2.876448e+02
1.438601e+02	5.221114e-01	2.875281e+02
1.443782e+02	5.221114e-01	2.874114e+02
1.448964e+02	5.221114e-01	2.872949e+02
1.454145e+02	5.221114e-01	2.871784e+02
1.459326e+02	5.221114e-01	2.870621e+02
1.464508e+02	5.221114e-01	2.869458e+02
1.469689e+02	5.221114e-01	2.868297e+02
1.474870e+02	5.221114e-01	2.867137e+02
1.480052e+02	5.221114e-01	2.865977e+02
1.485233e+02	5.221114e-01	2.864819e+02
1.490415e+02	5.221114e-01	2.863662e+02
1.495596e+02	5.221114e-01	2.862506e+02
1.500777e+02	5.221114e-01	2.861351e+02
1.505959e+02	5.221114e-01	2.860197e+02
1.511140e+02	5.221114e-01	2.859043e+02
1.516321e+02	5.221114e-01	2.857891e+02
1.521503e+02	5.221114e-01	2.856740e+02
1.526684e+02	5.221114e-01	2.855590e+02
1.531865e+02	5.221114e-01	2.854441e+02
1.537047e+02	5.221114e-01	2.853293e+02
1.542228e+02	5.221114e-01	2.852147e+02
1.547409e+02	5.221114e-01	2.851001e+02
1.552591e+02	5.221114e-01	2.849856e+02
1.557772e+02	5.221114e-01	2.848712e+02
1.562953e+02	5.221114e-01	2.847569e+02
1.568135e+02	5.221114e-01	2.846427e+02
1.573316e+02	5.221114e-01	2.845286e+02
1.578497e+02	5.221114e-01	2.844147e+02
1.583679e+02	5.221114e-01	2.843008e+02
1.588860e+02	5.221114e-01	2.841870e+02
1.594041e+02	5.221114e-01	2.840733e+02
1.599223e+02	5.221114e-01	2.839598e+02
1.604404e+02	5.221114e-01	2.838463e+02
1.609585e+02	5.221114e-01	2.837329e+02
1.614767e+02	5.221114e-01	2.836197e+02
1.619948e+02	5.221114e-01	2.835065e+02
1.625130e+02	5.221114e-01	2.833934e+02
1.630311e+02	5.221114e-01	2.832804e+02
1.635492e+02	5.221114e-01	2.831676e+02
1.640674e+02	5.221114e-01	2.830548e+02
1.645855e+02	5.221114e-01	2.829421e+02
1.651036e+02	5.221114e-01	2.828296e+02
1.656218e+02	5.221114e-01	2.827171e+02
1.661399e+02	5.221114e-01	2.826047e+02
1.666580e+02	5.221114e-01	2.824925e+02
1.671762e+02	5.221114e-01	2.823803e+02
1.676943e+02	5.221114e-01	2.822682e+02
1.682124e+02	5.221114e-01	2.821563e+02
1.687306e+02	5.221114e-01	2.820444e+02
1.692487e+02	5.221114e-01	2.819326e+02
1.697668e+02	5.221114e-01	2.818210e+02
1.702850e+02	5.221114e-01	2.817094e+02
1.708031e+02	5.221114e-01	2.815979e+02
1.713212e+02	5.221114e-01	2.814866e+02
1.718394e+02	5.221114e-01	2.813753e+02
1.723575e+02	5.221114e-01	2.812641e+02
1.728756e+02	5.221114e-01	2.811530e+02
1.733938e+02	5.221114e-01	2.810421e+02
1.739119e+02	5.221114e-01	2.809312e+02
1.744301e+02	5.221114e-01	2.808204e+02
1.749482e+02	5.221114e-01	2.807097e+02
1.754663e+02	5.221114e-01	2.805991e+02
1.759845e+02	5.221114e-01	2.804887e+02
1.765026e+02	5.221114e-01	2.803783e+02
1.770207e+02	5.221114e-01	2.802680e+02
1.775389e+02	5.221114e-01	2.801578e+02
1.780570e+02	5.221114e-01	2.800477e+02
1.785751e+02	5.221114e-01	2.799377e+02
1.790933e+02	5.221114e-01	2.798278e+02
1.796114e+02	5.221114e-01	2.797180e+02
1.801295e+02	5.221114e-01	2.796083e+02
1.806477e+02	5.221114e-01	2.794987e+02
1.811658e+02	5.221114e-01	2.793892e+02
1.816839e+02	5.221114e-01	2.792798e+02
1.822021e+02	5.221114e-01	2.791705e+02
1.827202e+02	5.221114e-01	2.790613e+02
1.832383e+02	5.221114e-01	2.789521e+02
1.837565e+02	5.221114e-01	2.788431e+02
1.842746e+02	5.221114e-01	2.787342e+02
1.847927e+02	5.221114e-01	2.786254e+02
1.853109e+02	5.221114e-01	2.785166e+02
1.858290e+02	5.221114e-01	2.784080e+02
1.863472e+02	5.221114e-01	2.782995e+02
1.868653e+02	5.221114e-01	2.781910e+02
1.873834e+02	5.221114e-01	2.780827e+02
1.879016e+02	5.221114e-01	2.779744e+02
1.884197e+02	5.221114e-01	2.778663e+02
1.889378e+02	5.221114e-01	2.777582e+02
1.894560e+02	5.221114e-01	2.776503e+02
1.899741e+02	5.221114e-01	2.775424e+02
1.904922e+02	5.221114e-01	2.774346e+02
1.910104e+02	5.221114e-01	2.773270e+02
1.915285e+02	5.221114e-01	2.772194e+02
1.920466e+02	5.221114e-01	2.771119e+02
1.925648e+02	5.221114e-01	2.770045e+02
1.930829e+02	5.221114e-01	2.768972e+02
1.936010e+02	5.221114e-01	2.767900e+02
1.941192e+02	5.221114e-01	2.766829e+02
1.946373e+02	5.221114e-01	2.765759e+02
1.951554e+02	5.221114e-01	2.764690e+02
1.956736e+02	5.221114e-01	2.763622e+02
1.961917e+02	5.221114e-01	2.762555e+02
1.967098e+02	5.221114e-01	2.761488e+02
1.972280e+02	5.221114e-01	2.760423e+02
1.977461e+02	5.221114e-01	2.759359e+02
1.982642e+02	5.221114e-01	2.758295e+02
1.987824e+02	5.221114e-01	2.757233e+02
1.993005e+02	5.221114e-01	2.756171e+02
1.998187e+02	5.221114e-01	2.755111e+02
2.003368e+02	5.221114e-01	2.754051e+02
2.008549e+02	5.221114e-01	2.752992e+02
2.013731e+02	5.221114e-01	2.751935e+02
2.018912e+02	5.221114e-01	2.750878e+02
2.024093e+02	5.221114e-01	2.749822e+02
2.029275e+02	5.221114e-01	2.748767e+02
2.034456e+02	5.221114e-01	2.747713e+02
2.039637e+02	5.221114e-01	2.746660e+02
2.044819e+02	5.221114e-01	2.745608e+02
2.050000e+02	5.221114e-01	2.744557e+02
2.055181e+02	5.221114e-01	2.743506e+02
2.060363e+02	5.221114e-01	2.742457e+02
2.065544e+02	5.221114e-01	2.741409e+02
2.070725e+02	5.221114e-01	2.740361e+02
2.075907e+02	5.221114e-01	2.739315e+02
2.081088e+02	5.221114e-01	2.738269e+02
2.086269e+02	5.221114e-01	2.737224e+02
2.091451e+02	5.221114e-01	2.736180e+02
2.096632e+02	5.221114e-01	2.735138e+02
2.101813e+02	5.221114e-01	2.734096e+02
2.106995e+02	5.221114e-01	2.733055e+02
2.112176e+02	5.221114e-01	2.732015e+02
2.117358e+02	5.221114e-01	2.730976e+02
2.122539e+02	5.221114e-01	2.729937e+02
2.127720e+02	5.221114e-01	2.728900e+02
2.132902e+02	5.221114e-01	2.727864e+02
2.138083e+02	5.221114e-01	2.726828e+02
2.143264e+02	5.221114e-01	2.725794e+02
2.148446e+02	5.221114e-01	2.724760e+02
2.153627e+02	5.221114e-01	2.723727e+02
2.158808e+02	5.221114e-01	2.722696e+02
2.163990e+02	5.221114e-01	2.721665e+02
2.169171e+02	5.221114e-01	2.720635e+02
2.174352e+02	5.221114e-01	2.719606e+02
2.179534e+02	5.221114e-01	2.718578e+02
2.184715e+02	5.221114e-01	2.717551e+02
2.189896e+02	5.221114e-01	2.716524e+02
2.195078e+02	5.221114e-01	2.715499e+02
2.200259e+02	5.221114e-01	2.714474e+02
2.205440e+02	5.221114e-01	2.713451e+02
2.210622e+02	5.221114e-01	2.712428e+02
2.215803e+02	5.221114e-01	2.711406e+02
2.220984e+02	5.221114e-01	2.710386e+02
2.226166e+02	5.221114e-01	2.709366e+02
2.231347e+02	5.221114e-01	2.708347e+02
2.236528e+02	5.221114e-01	2.707329e+02
2.241710e+02	5.221114e-01	2.706311e+02
2.246891e+02	5.221114e-01	2.705295e+02
2.252073e+02	5.221114e-01	2.704280e+02
2.257254e+02	5.221114e-01	2.703265e+02
2.262435e+02	5.221114e-01	2.702252e+02
2.267617e+02	5.221114e-01	2.701239e+02
2.272798e+02	5.221114e-01	2.700227e+02
2.277979e+02	5.221114e-01	2.699216e+02
2.283161e+02	5.221114e-01	2.698206e+02
2.288342e+02	5.221114e-01	2.697197e+02
2.293523e+02	5.221114e-01	2.696189e+02
2.298705e+02	5.221114e-01	2.695182e+02
2.303886e+02	5.221114e-01	2.694175e+02
2.309067e+02	5.221114e-01	2.693170e+02
2.314249e+02	5.221114e-01	2.692165e+02
2.319430e+02	5.221114e-01	2.691161e+02
2.324611e+02	5.221114e-01	2.690159e+02
2.329793e+02	5.221114e-01	2.689157e+02
2.334974e+02	5.221114e-01	2.688156e+02
2.340155e+02	5.221114e-01	2.687155e+02
2.345337e+02	5.221114e-01	2.686156e+02
2.350518e+02	5.221114e-01	2.685158e+02
2.355699e+02	5.221114e-01	2.684160e+02
2.360881e+02	5.221114e-01	2.683164e+02
2.366062e+02	5.221114e-01	2.682168e+02
2.371244e+02	5.221114e-01	2.681173e+02
2.376425e+02	5.221114e-01	2.680179e+02
2.381606e+02	5.221114e-01	2.679186e+02
2.386788e+02	5.221114e-01	2.678194e+02
2.391969e+02	5.221114e-01	2.677202e+02
2.397150e+02	5.221114e-01	2.676212e+02
2.402332e+02	5.221114e-01	2.675223e+02
2.407513e+02	5.221114e-01	2.674234e+02
2.412694e+02	5.221114e-01	2.673246e+02
2.417876e+02	5.221114e-01	2.672259e+02
2.423057e+02	5.221114e-01	2.671273e+02
2.428238e+02	5.221114e-01	2.670288e+02
2.433420e+02	5.221114e-01	2.669304e+02
2.438601e+02	5.221114e-01	2.668320e+02
2.443782e+02	5.221114e-01	2.667338e+02
2.448964e+02	5.221114e-01	2.666356e+02
2.454145e+02	5.221114e-01	2.665375e+02
2.459326e+02	5.221114e-01	2.664395e+02
2.464508e+02	5.221114e-01	2.663416e+02
2.469689e+02	5.221114e-01	2.662438e+02
2.474870e+02	5.221114e-01	2.661461e+02
2.480052e+02	5.221114e-01	2.660484e+02
2.485233e+02	5.221114e-01	2.659509e+02
2.490415e+02	5.221114e-01	2.658534e+02
2.495596e+02	5.221114e-01	2.657560e+02
2.500777e+02	5.221114e-01	2.656587e+02
2.505959e+02	5.221114e-01	2.655615e+02
2.511140e+02	5.221114e-01	2.654644e+02
2.516321e+02	5.221114e-01	2.653674e+02
2.521503e+02	5.221114e-01	2.652704e+02
2.526684e+02	5.221114e-01	2.651736e+02
2.531865e+02	5.221114e-01	2.650768e+02
2.537047e+02	5.221114e-01	2.649801e+02
2.542228e+02	5.221114e-01	2.648835e+02
2.547409e+02	5.221114e-01	2.647870e+02
2.552591e+02	5.221114e-01	2.646905e+02
2.557772e+02	5.221114e-01	2.645942e+02
2.562953e+02	5.221114e-01	2.644979e+02
2.568135e+02	5.221114e-01	2.644017e+02
2.573316e+02	5.221114e-01	2.643056e+02
2.578497e+02	5.221114e-01	2.642096e+02
2.583679e+02	5.221114e-01	2.641137e+02
2.588860e+02	5.221114e-01	2.640179e+02
2.594041e+02	5.221114e-01	2.639221e+02
2.599223e+02	5.221114e-01	2.638265e+02
2.604404e+02	5.221114e-01	2.637309e+02
2.609585e+02	5.221114e-01	2.636354e+02
2.614767e+02	5.221114e-01	2.635400e+02
2.619948e+02	5.221114e-01	2.634446e+02
2.625130e+02	5.221114e-01	2.633494e+02
2.630311e+02	5.221114e-01	2.632542e+02
2.635492e+02	5.221114e-01	2.631592e+02
2.640674e+02	5.221114e-01	2.630642e+02
2.645855e+02	5.221114e-01	2.629693e+02
2.651036e+02	5.221114e-01	2.628745e+02
2.656218e+02	5.221114e-01	2.627797e+02
2.661399e+02	5.221114e-01	2.626851e+02
2.666580e+02	5.221114e-01	2.625905e+02
2.671762e+02	5.221114e-01	2.624960e+02
2.676943e+02	5.221114e-01	2.624016e+02
2.682124e+02	5.221114e-01	2.623073e+02
2.687306e+02	5.221114e-01	2.622131e+02
2.692487e+02	5.221114e-01	2.621190e+02
2.697668e+02	5.221114e-01	2.620249e+02
2.702850e+02	5.221114e-01	2.619309e+02
2.708031e+02	5.221114e-01	2.618370e+02
2.713212e+02	5.221114e-01	2.617432e+02
2.718394e+02	5.221114e-01	2.616495e+02
2.723575e+02	5.221114e-01	2.615558e+02
2.728756e+02	5.221114e-01	2.614623e+02
2.733938e+02	5.221114e-01	2.613688e+02
2.739119e+02	5.221114e-01	2.612754e+02
2.744301e+02	5.221114e-01	2.611821e+02
2.749482e+02	5.221114e-01	2.610889e+02
2.754663e+02	5.221114e-01	2.609957e+02
2.759845e+02	5.221114e-01	2.609027e+02
2.765026e+02	5.221114e-01	2.608097e+02
2.770207e+02	5.221114e-01	2.607168e+02
2.775389e+02	5.221114e-01	2.606240e+02
2.780570e+02	5.221114e-01	2.605313e+02
2.785751e+02	5.221114e-01	2.604386e+02
2.790933e+02	5.221114e-01	2.603460e+02
2.796114e+02	5.221114e-01	2.602536e+02
2.801295e+02	5.221114e-01	2.601612e+02
2.806477e+02	5.221114e-01	2.600688e+02
2.811658e+02	5.221114e-01	2.599766e+02
2.816839e+02	5.221114e-01	2.598844e+02
2.822021e+02	5.221114e-01	2.597924e+02
2.827202e+02	5.221114e-01	2.597004e+02
2.832383e+02	5.221114e-01	2.596085e+02
2.837565e+02	5.221114e-01	2.595166e+02
2.842746e+02	5.221114e-01	2.594249e+02
2.847927e+02	5.221114e-01	2.593332e+02
2.853109e+02	5.221114e-01	2.592417e+02
2.858290e+02	5.221114e-01	2.591502e+02
2.863472e+02	5.221114e-01	2.590587e+02
2.868653e+02	5.221114e-01	2.589674e+02
2.873834e+02	5.221114e-01	2.588761e+02
2.879016e+02	5.221114e-01	2.587850e+02
2.884197e+02	5.221114e-01	2.586939e+02
2.889378e+02	5.221114e-01	2.586029e+02
2.894560e+02	5.221114e-01	2.585119e+02
2.899741e+02	5.221114e-01	2.584211e+02
2.904922e+02	5.221114e-01	2.583303e+02
2.910104e+02	5.221114e-01	2.582396e+02
2.915285e+02	5.221114e-01	2.581490e+02
2.920466e+02	5.221114e-01	2.580585e+02
2.925648e+02	5.221114e-01	2.579680e+02
2.930829e+02	5.221114e-01	2.578777e+02
2.936010e+02	5.221114e-01	2.577874e+02
2.941192e+02	5.221114e-01	2.576972e+02
2.946373e+02	5.221114e-01	2.576070e+02
2.951554e+02	5.221114e-01	2.575170e+02
2.956736e+02	5.221114e-01	2.574270e+02
2.961917e+02	5.221114e-01	2.573372e+02
2.967098e+02	5.221114e-01	2.572473e+02
2.972280e+02	5.221114e-01	2.571576e+02
2.977461e+02	5.221114e-01	2.570680e+02
2.982642e+02	5.221114e-01	2.569784e+02
2.987824e+02	5.221114e-01	2.568889e+02
2.993005e+02	5.221114e-01	2.567995e+02
2.998187e+02	5.221114e-01	2.567102e+02
3.003368e+02	5.221114e-01	2.566209e+02
3.008549e+02	5.221114e-01	2.565318e+02
3.013731e+02	5.221114e-01	2.564427e+02
3.018912e+02	5.221114e-01	2.563537e+02
3.024093e+02	5.221114e-01	2.562648e+02
3.029275e+02	5.221114e-01	2.561759e+02
3.034456e+02	5.221114e-01	2.560871e+02
3.039637e+02	5.221114e-01	2.559984e+02
3.044819e+02	5.221114e-01	2.559098e+02
3.050000e+02	5.221114e-01	2.558213e+02
3.055181e+02	5.221114e-01	2.557328e+02
3.060363e+02	5.221114e-01	2.556445e+02
3.065544e+02	5.221114e-01	2.555562e+02
3.070725e+02	5.221114e-01	2.554679e+02
3.075907e+02	5.221114e-01	2.553798e+02
3.081088e+02	5.221114e-01	2.552917e+02
3.086269e+02	5.221114e-01	2.552038e+02
3.091451e+02	5.221114e-01	2.551159e+02
3.096632e+02	5.221114e-01	2.550280e+02
3.101813e+02	5.221114e-01	2.549403e+02
3.106995e+02	5.221114e-01	2.548526e+02
3.112176e+02	5.221114e-01	2.547650e+02
3.117358e+02	5.221114e-01	2.546775e+02
3.122539e+02	5.221114e-01	2.545901e+02
3.127720e+02	5.221114e-01	2.545027e+02
3.132902e+02	5.221114e-01	2.544154e+02
3.138083e+02	5.221114e-01	2.543282e+02
3.143264e+02	5.221114e-01	2.542411e+02
3.148446e+02	5.221114e-01	2.541541e+02
3.153627e+02	5.221114e-01	2.540671e+02
3.158808e+02	5.221114e-01	2.539802e+02
3.163990e+02	5.221114e-01	2.538934e+02
3.169171e+02	5.221114e-01	2.538066e+02
3.174352e+02	5.221114e-01	2.537200e+02
3.179534e+02	5.221114e-01	2.536334e+02
3.184715e+02	5.221114e-01	2.535469e+02
3.189896e+02	5.221114e-01	2.534605e+02
3.195078e+02	5.221114e-01	2.533741e+02
3.200259e+02	5.221114e-01	2.532878e+02
3.205440e+02	5.221114e-01	2.532016e+02
3.210622e+02	5.221114e-01	2.531155e+02
3.215803e+02	5.221114e-01	2.530295e+02
3.220984e+02	5.221114e-01	2.529435e+02
3.226166e+02	5.221114e-01	2.528576e+02
3.231347e+02	5.221114e-01	2.527718e+02
3.236528e+02	5.221114e-01	2.526861e+02
3.241710e+02	5.221114e-01	2.526004e+02
3.246891e+02	5.221114e-01	2.525148e+02
3.252073e+02	5.221114e-01	2.524293e+02
3.257254e+02	5.221114e-01	2.523439e+02
3.262435e+02	5.221114e-01	2.522585e+02
3.267617e+02	5.221114e-01	2.521732e+02
3.272798e+02	5.221114e-01	2.520880e+02
3.277979e+02	5.221114e-01	2.520029e+02
3.283161e+02	5.221114e-01	2.519178e+02
3.288342e+02	5.221114e-01	2.518329e+02
3.293523e+02	5.221114e-01	2.517480e+02
3.298705e+02	5.221114e-01	2.516631e+02
3.303886e+02	5.221114e-01	2.515784e+02
3.309067e+02	5.221114e-01	2.514937e+02
3.314249e+02	5.221114e-01	2.514091e+02
3.319430e+02	5.221114e-01	2.513246e+02
3.324611e+02	5.221114e-01	2.512401e+02
3.329793e+02	5.221114e-01	2.511558e+02
3.334974e+02	5.221114e-01	2.510715e+02
3.340155e+02	5.221114e-01	2.509872e+02
3.345337e+02	5.221114e-01	2.509031e+02
3.350518e+02	5.221114e-01	2.508190e+02
3.355699e+02	5.221114e-01	2.507350e+02
3.360881e+02	5.221114e-01	2.506511e+02
3.366062e+02	5.221114e-01	2.505672e+02
3.371244e+02	5.221114e-01	2.504835e+02
3.376425e+02	5.221114e-01	2.503998e+02
3.381606e+02	5.221114e-01	2.503161e+02
3.386788e+02	5.221114e-01	2.502326e+02
3.391969e+02	5.221114e-01	2.501491e+02
3.397150e+02	5.221114e-01	2.500657e+02
3.402332e+02	5.221114e-01	2.499824e+02
3.407513e+02	5.221114e-01	2.498991e+02
3.412694e+02	5.221114e-01	2.498160e+02
3.417876e+02	5.221114e-01	2.497329e+02
3.423057e+02	5.221114e-01	2.496498e+02
3.428238e+02	5.221114e-01	2.495669e+02
3.433420e+02	5.221114e-01	2.494840e+02
3.438601e+02	5.221114e-01	2.494012e+02
3.443782e+02	5.221114e-01	2.493184e+02
3.448964e+02	5.221114e-01	2.492358e+02
3.454145e+02	5.221114e-01	2.491532e+02
3.459326e+02	5.221114e-01	2.490707e+02
3.464508e+02	5.221114e-01	2.489882e+02
3.469689e+02	5.221114e-01	2.489059e+02
3.474870e+02	5.221114e-01	2.488236e+02
3.480052e+02	5.221114e-01	2.487414e+02
3.485233e+02	5.221114e-01	2.486592e+02
3.490415e+02	5.221114e-01	2.485771e+02
3.495596e+02	5.221114e-01	2.484951e+02
3.500777e+02	5.221114e-01	2.484132e+02
3.505959e+02	5.221114e-01	2.483314e+02
3.511140e+02	5.221114e-01	2.482496e+02
3.516321e+02	5.221114e-01	2.481679e+02
3.521503e+02	5.221114e-01	2.480862e+02
3.526684e+02	5.221114e-01	2.480047e+02
3.531865e+02	5.221114e-01	2.479232e+02
3.537047e+02	5.221114e-01	2.478418e+02
3.542228e+02	5.221114e-01	2.477604e+02
3.547409e+02	5.221114e-01	2.476791e+02
3.552591e+02	5.221114e-01	2.475979e+02
3.557772e+02	5.221114e-01	2.475168e+02
3.562953e+02	5.221114e-01	2.474358e+02
3.568135e+02	5.221114e-01	2.473548e+02
3.573316e+02	5.221114e-01	2.472739e+02
3.578497e+02	5.221114e-01	2.471930e+02
3.583679e+02	5.221114e-01	2.471123e+02
3.588860e+02	5.221114e-01	2.470316e+02
3.594041e+02	5.221114e-01	2.469509e+02
3.599223e+02	5.221114e-01	2.468704e+02
3.604404e+02	5.221114e-01	2.467899e+02
3.609585e+02	5.221114e-01	2.467095e+02
3.614767e+02	5.221114e-01	2.466292e+02
3.619948e+02	5.221114e-01	2.465489e+02
3.625130e+02	5.221114e-01	2.464687e+02
3.630311e+02	5.221114e-01	2.463886e+02
3.635492e+02	5.221114e-01	2.463085e+02
3.640674e+02	5.221114e-01	2.462286e+02
3.645855e+02	5.221114e-01	2.461487e+02
3.651036e+02	5.221114e-01	2.460688e+02
3.656218e+02	5.221114e-01	2.459891e+02
3.661399e+02	5.221114e-01	2.459094e+02
3.666580e+02	5.221114e-01	2.458297e+02
3.671762e+02	5.221114e-01	2.457502e+02
3.676943e+02	5.221114e-01	2.456707e+02
3.682124e+02	5.221114e-01	2.455913e+02
3.687306e+02	5.221114e-01	2.455120e+02
3.692487e+02	5.221114e-01	2.454327e+02
3.697668e+02	5.221114e-01	2.453535e+02
3.702850e+02	5.221114e-01	2.452744e+02
3.708031e+02	5.221114e-01	2.451953e+02
3.713212e+02	5.221114e-01	2.451163e+02
3.718394e+02	5.221114e-01	2.450374e+02
3.723575e+02	5.221114e-01	2.449586e+02
3.728756e+02	5.221114e-01	2.448798e+02
3.733938e+02	5.221114e-01	2.448011e+02
3.739119e+02	5.221114e-01	2.447225e+02
3.744301e+02	5.221114e-01	2.446439e+02
3.749482e+02	5.221114e-01	2.445654e+02
3.754663e+02	5.221114e-01	2.444870e+02
3.759845e+02	5.221114e-01	2.444086e+02
3.765026e+02	5.221114e-01	2.443303e+02
3.770207e+02	5.221114e-01	2.442521e+02
3.775389e+02	5.221114e-01	2.441740e+02
3.780570e+02	5.221114e-01	2.440959e+02
3.785751e+02	5.221114e-01	2.440179e+02
3.790933e+02	5.221114e-01	2.439400e+02
3.796114e+02	5.221114e-01	2.438621e+02
3.801295e+02	5.221114e-01	2.437843e+02
3.806477e+02	5.221114e-01	2.437066e+02
3.811658e+02	5.221114e-01	2.436289e+02
3.816839e+02	5.221114e-01	2.435513e+02
3.822021e+02	5.221114e-01	2.434738e+02
3.827202e+02	5.221114e-01	2.433964e+02
3.832383e+02	5.221114e-01	2.433190e+02
3.837565e+02	5.221114e-01	2.432417e+02
3.842746e+02	5.221114e-01	2.431644e+02
3.847927e+02	5.221114e-01	2.430872e+02
3.853109e+02	5.221114e-01	2.430101e+02
3.858290e+02	5.221114e-01	2.429331e+02
3.863472e+02	5.221114e-01	2.428561e+02
3.868653e+02	5.221114e-01	2.427792e+02
3.873834e+02	5.221114e-01	2.427024e+02
3.879016e+02	5.221114e-01	2.426256e+02
3.884197e+02	5.221114e-01	2.425489e+02
3.889378e+02	5.221114e-01	2.424723e+02
3.894560e+02	5.221114e-01	2.423958e+02
3.899741e+02	5.221114e-01	2.423193e+02
3.904922e+02	5.221114e-01	2.422429e+02
3.910104e+02	5.221114e-01	2.421665e+02
3.915285e+02	5.221114e-01	2.420902e+02
3.920466e+02	5.221114e-01	2.420140e+02
3.925648e+02	5.221114e-01	2.419379e+02
3.930829e+02	5.221114e-01	2.418618e+02
3.936010e+02	5.221114e-01	2.417858e+02
3.941192e+02	5.221114e-01	2.417098e+02
3.946373e+02	5.221114e-01	2.416339e+02
3.951554e+02	5.221114e-01	2.415581e+02
3.956736e+02	5.221114e-01	2.414824e+02
3.961917e+02	5.221114e-01	2.414067e+02
3.967098e+02	5.221114e-01	2.413311e+02
3.972280e+02	5.221114e-01	2.412556e+02
3.977461e+02	5.221114e-01	2.411801e+02
3.982642e+02	5.221114e-01	2.411047e+02
3.987824e+02	5.221114e-01	2.410294e+02
3.993005e+02	5.221114e-01	2.409541e+02
3.998187e+02	5.221114e-01	2.408789e+02
4.003368e+02	5.221114e-01	2.408037e+02
4.008549e+02	5.221114e-01	2.407287e+02
4.013731e+02	5.221114e-01	2.406537e+02
4.018912e+02	5.221114e-01	2.405787e+02
4.024093e+02	5.221114e-01	2.405039e+02
4.029275e+02	5.221114e-01	2.404291e+02
4.034456e+02	5.221114e-01	2.403543e+02
4.039637e+02	5.221114e-01	2.402797e+02
4.044819e+02	5.221114e-01	2.402051e+02
4.050000e+02	5.221114e-01	2.401305e+02
4.055181e+02	5.221114e-01	2.400561e+02
4.060363e+02	5.221114e-01	2.399817e+02
4.065544e+02	5.221114e-01	2.399073e+02
4.070725e+02	5.221114e-01	2.398330e+02
4.075907e+02	5.221114e-01	2.397588e+02
4.081088e+02	5.221114e-01	2.396847e+02
4.086269e+02	5.221114e-01	2.396106e+02
4.091451e+02	5.221114e-01	2.395366e+02
4.096632e+02	5.221114e-01	2.394627e+02
4.101813e+02	5.221114e-01	2.393888e+02
4.106995e+02	5.221114e-01	2.393150e+02
4.112176e+02	5.221114e-01	2.392413e+02
4.117358e+02	5.221114e-01	2.391676e+02
4.122539e+02	5.221114e-01	2.390940e+02
4.127720e+02	5.221114e-01	2.390204e+02
4.132902e+02	5.221114e-01	2.389470e+02
4.138083e+02	5.221114e-01	2.388735e+02
4.143264e+02	5.221114e-01	2.388002e+02
4.148446e+02	5.221114e-01	2.387269e+02
4.153627e+02	5.221114e-01	2.386537e+02
4.158808e+02	5.221114e-01	2.385806e+02
4.163990e+02	5.221114e-01	2.385075e+02
4.169171e+02	5.221114e-01	2.384344e+02
4.174352e+02	5.221114e-01	2.383615e+02
4.179534e+02	5.221114e-01	2.382886e+02
4.184715e+02	5.221114e-01	2.382158e+02
4.189896e+02	5.221114e-01	2.381430e+02
4.195078e+02	5.221114e-01	2.380703e+02
4.200259e+02	5.221114e-01	2.379977e+02
4.205440e+02	5.221114e-01	2.379251e+02
4.210622e+02	5.221114e-01	2.378526e+02
