-0.499697 	423.205
-0.489394 	423.205
-0.479091 	423.872
-0.468788 	424.516
-0.458485 	425.681
-0.448182 	425.681
-0.437879 	425.681
-0.427576 	425.681
-0.417273 	427.225
-0.40697 	427.225
-0.396667 	427.225
-0.386364 	427.225
-0.376061 	429.162
-0.365758 	429.162
-0.355455 	429.162
-0.345152 	429.162
-0.334848 	429.162
-0.324545 	429.162
-0.314242 	429.162
-0.303939 	431.089
-0.293636 	431.089
-0.283333 	431.089
-0.27303 	431.089
-0.262727 	431.089
-0.252424 	431.089
-0.242121 	431.089
-0.231818 	431.089
-0.221515 	432.063
-0.211212 	432.063
-0.200909 	432.063
-0.190606 	432.063
-0.180303 	432.063
-0.17 	432.063
-0.159697 	432.063
-0.149394 	431.549
-0.139091 	431.549
-0.128788 	431.549
-0.118485 	431.549
-0.108182 	431.549
-0.0978788 	431.549
-0.0875758 	431.549
-0.0772727 	431.549
-0.0669697 	431.549
-0.0566667 	431.549
-0.0463636 	431.549
-0.0360606 	431.549
-0.0257576 	431.549
-0.0154545 	431.549
-0.00515152 	431.549
0.00515152 	428.014
0.0154545 	428.014
0.0257576 	428.014
0.0360606 	428.014
0.0463636 	428.014
0.0566667 	428.014
0.0669697 	428.014
0.0772727 	428.014
0.0875758 	428.014
0.0978788 	428.014
0.108182 	428.014
0.118485 	428.014
0.128788 	428.014
0.139091 	428.014
0.149394 	428.014
0.159697 	423.237
0.17 	423.237
0.180303 	423.237
0.190606 	423.237
0.200909 	423.237
0.211212 	423.237
0.221515 	423.237
0.231818 	418.775
0.242121 	418.775
0.252424 	418.775
0.262727 	418.775
0.27303 	418.775
0.283333 	418.775
0.293636 	418.775
0.303939 	418.775
0.314242 	413.604
0.324545 	413.604
0.334848 	413.604
0.345152 	413.604
0.355455 	413.604
0.365758 	413.604
0.376061 	413.604
0.386364 	409.406
0.396667 	409.406
0.40697 	409.406
0.417273 	409.406
0.427576 	406.481
0.437879 	406.481
0.448182 	406.481
0.458485 	406.481
0.468788 	404.331
0.479091 	403.182
0.489394 	402.023
0.499697 	402.023
