-0.499697 	515.03
-0.489394 	515.03
-0.479091 	516.195
-0.468788 	517.323
-0.458485 	519.371
-0.448182 	519.371
-0.437879 	519.371
-0.427576 	519.371
-0.417273 	522.115
-0.40697 	522.115
-0.396667 	522.115
-0.386364 	522.115
-0.376061 	525.624
-0.365758 	525.624
-0.355455 	525.624
-0.345152 	525.624
-0.334848 	525.624
-0.324545 	525.624
-0.314242 	525.624
-0.303939 	529.244
-0.293636 	529.244
-0.283333 	529.244
-0.27303 	529.244
-0.262727 	529.244
-0.252424 	529.244
-0.242121 	529.244
-0.231818 	529.244
-0.221515 	531.31
-0.211212 	531.31
-0.200909 	531.31
-0.190606 	531.31
-0.180303 	531.31
-0.17 	531.31
-0.159697 	531.31
-0.149394 	531.408
-0.139091 	531.408
-0.128788 	531.408
-0.118485 	531.408
-0.108182 	531.408
-0.0978788 	531.408
-0.0875758 	531.408
-0.0772727 	531.408
-0.0669697 	531.408
-0.0566667 	531.408
-0.0463636 	531.408
-0.0360606 	531.408
-0.0257576 	531.408
-0.0154545 	531.408
-0.00515152 	531.408
0.00515152 	526.27
0.0154545 	526.27
0.0257576 	526.27
0.0360606 	526.27
0.0463636 	526.27
0.0566667 	526.27
0.0669697 	526.27
0.0772727 	526.27
0.0875758 	526.27
0.0978788 	526.27
0.108182 	526.27
0.118485 	526.27
0.128788 	526.27
0.139091 	526.27
0.149394 	526.27
0.159697 	518.605
0.17 	518.605
0.180303 	518.605
0.190606 	518.605
0.200909 	518.605
0.211212 	518.605
0.221515 	518.605
0.231818 	511.113
0.242121 	511.113
0.252424 	511.113
0.262727 	511.113
0.27303 	511.113
0.283333 	511.113
0.293636 	511.113
0.303939 	511.113
0.314242 	502.224
0.324545 	502.224
0.334848 	502.224
0.345152 	502.224
0.355455 	502.224
0.365758 	502.224
0.376061 	502.224
0.386364 	494.862
0.396667 	494.862
0.40697 	494.862
0.417273 	494.862
0.427576 	489.682
0.437879 	489.682
0.448182 	489.682
0.458485 	489.682
0.468788 	485.856
0.479091 	483.807
0.489394 	481.738
0.499697 	481.738
