  # Source : patch bedOfSpheres_to_fluid
# Faces  : 2688
# Time	sum(magSf)	areaAverage(T)
3.366062e+02	3.143397e+00	4.685078e+02
3.371244e+02	3.143397e+00	4.683575e+02
3.376425e+02	3.143397e+00	4.682073e+02
3.381606e+02	3.143397e+00	4.680573e+02
3.386788e+02	3.143397e+00	4.679074e+02
3.391969e+02	3.143397e+00	4.677576e+02
3.397150e+02	3.143397e+00	4.676080e+02
3.402332e+02	3.143397e+00	4.674585e+02
3.407513e+02	3.143397e+00	4.673091e+02
3.412694e+02	3.143397e+00	4.671599e+02
3.417876e+02	3.143397e+00	4.670108e+02
3.423057e+02	3.143397e+00	4.668618e+02
3.428238e+02	3.143397e+00	4.667130e+02
3.433420e+02	3.143397e+00	4.665643e+02
3.438601e+02	3.143397e+00	4.664157e+02
3.443782e+02	3.143397e+00	4.662672e+02
3.448964e+02	3.143397e+00	4.661189e+02
3.454145e+02	3.143397e+00	4.659708e+02
3.459326e+02	3.143397e+00	4.658227e+02
3.464508e+02	3.143397e+00	4.656748e+02
3.469689e+02	3.143397e+00	4.655270e+02
3.474870e+02	3.143397e+00	4.653794e+02
3.480052e+02	3.143397e+00	4.652319e+02
3.485233e+02	3.143397e+00	4.650845e+02
3.490415e+02	3.143397e+00	4.649372e+02
3.495596e+02	3.143397e+00	4.647901e+02
3.500777e+02	3.143397e+00	4.646431e+02
3.505959e+02	3.143397e+00	4.644963e+02
3.511140e+02	3.143397e+00	4.643496e+02
3.516321e+02	3.143397e+00	4.642030e+02
3.521503e+02	3.143397e+00	4.640565e+02
3.526684e+02	3.143397e+00	4.639102e+02
3.531865e+02	3.143397e+00	4.637640e+02
3.537047e+02	3.143397e+00	4.636179e+02
3.542228e+02	3.143397e+00	4.634720e+02
3.547409e+02	3.143397e+00	4.633261e+02
3.552591e+02	3.143397e+00	4.631805e+02
3.557772e+02	3.143397e+00	4.630349e+02
3.562953e+02	3.143397e+00	4.628895e+02
3.568135e+02	3.143397e+00	4.627442e+02
3.573316e+02	3.143397e+00	4.625990e+02
3.578497e+02	3.143397e+00	4.624540e+02
3.583679e+02	3.143397e+00	4.623091e+02
3.588860e+02	3.143397e+00	4.621643e+02
3.594041e+02	3.143397e+00	4.620197e+02
3.599223e+02	3.143397e+00	4.618752e+02
3.604404e+02	3.143397e+00	4.617308e+02
3.609585e+02	3.143397e+00	4.615865e+02
3.614767e+02	3.143397e+00	4.614424e+02
3.619948e+02	3.143397e+00	4.612984e+02
3.625130e+02	3.143397e+00	4.611545e+02
3.630311e+02	3.143397e+00	4.610108e+02
3.635492e+02	3.143397e+00	4.608672e+02
3.640674e+02	3.143397e+00	4.607237e+02
3.645855e+02	3.143397e+00	4.605804e+02
3.651036e+02	3.143397e+00	4.604371e+02
3.656218e+02	3.143397e+00	4.602940e+02
3.661399e+02	3.143397e+00	4.601510e+02
3.666580e+02	3.143397e+00	4.600082e+02
3.671762e+02	3.143397e+00	4.598655e+02
3.676943e+02	3.143397e+00	4.597229e+02
3.682124e+02	3.143397e+00	4.595804e+02
3.687306e+02	3.143397e+00	4.594381e+02
3.692487e+02	3.143397e+00	4.592959e+02
3.697668e+02	3.143397e+00	4.591538e+02
3.702850e+02	3.143397e+00	4.590118e+02
3.708031e+02	3.143397e+00	4.588700e+02
3.713212e+02	3.143397e+00	4.587283e+02
3.718394e+02	3.143397e+00	4.585867e+02
3.723575e+02	3.143397e+00	4.584453e+02
3.728756e+02	3.143397e+00	4.583040e+02
3.733938e+02	3.143397e+00	4.581628e+02
3.739119e+02	3.143397e+00	4.580217e+02
3.744301e+02	3.143397e+00	4.578808e+02
3.749482e+02	3.143397e+00	4.577399e+02
3.754663e+02	3.143397e+00	4.575992e+02
3.759845e+02	3.143397e+00	4.574587e+02
3.765026e+02	3.143397e+00	4.573182e+02
3.770207e+02	3.143397e+00	4.571779e+02
3.775389e+02	3.143397e+00	4.570377e+02
3.780570e+02	3.143397e+00	4.568977e+02
3.785751e+02	3.143397e+00	4.567577e+02
3.790933e+02	3.143397e+00	4.566179e+02
3.796114e+02	3.143397e+00	4.564782e+02
3.801295e+02	3.143397e+00	4.563386e+02
3.806477e+02	3.143397e+00	4.561992e+02
3.811658e+02	3.143397e+00	4.560599e+02
3.816839e+02	3.143397e+00	4.559207e+02
3.822021e+02	3.143397e+00	4.557816e+02
3.827202e+02	3.143397e+00	4.556427e+02
3.832383e+02	3.143397e+00	4.555038e+02
3.837565e+02	3.143397e+00	4.553652e+02
3.842746e+02	3.143397e+00	4.552266e+02
3.847927e+02	3.143397e+00	4.550881e+02
3.853109e+02	3.143397e+00	4.549498e+02
3.858290e+02	3.143397e+00	4.548116e+02
3.863472e+02	3.143397e+00	4.546735e+02
3.868653e+02	3.143397e+00	4.545356e+02
3.873834e+02	3.143397e+00	4.543977e+02
3.879016e+02	3.143397e+00	4.542600e+02
3.884197e+02	3.143397e+00	4.541224e+02
3.889378e+02	3.143397e+00	4.539850e+02
3.894560e+02	3.143397e+00	4.538476e+02
3.899741e+02	3.143397e+00	4.537104e+02
3.904922e+02	3.143397e+00	4.535733e+02
3.910104e+02	3.143397e+00	4.534363e+02
3.915285e+02	3.143397e+00	4.532995e+02
3.920466e+02	3.143397e+00	4.531628e+02
3.925648e+02	3.143397e+00	4.530261e+02
3.930829e+02	3.143397e+00	4.528897e+02
3.936010e+02	3.143397e+00	4.527533e+02
3.941192e+02	3.143397e+00	4.526171e+02
3.946373e+02	3.143397e+00	4.524809e+02
3.951554e+02	3.143397e+00	4.523449e+02
3.956736e+02	3.143397e+00	4.522091e+02
3.961917e+02	3.143397e+00	4.520733e+02
3.967098e+02	3.143397e+00	4.519377e+02
3.972280e+02	3.143397e+00	4.518022e+02
3.977461e+02	3.143397e+00	4.516668e+02
3.982642e+02	3.143397e+00	4.515315e+02
3.987824e+02	3.143397e+00	4.513963e+02
3.993005e+02	3.143397e+00	4.512613e+02
3.998187e+02	3.143397e+00	4.511264e+02
4.003368e+02	3.143397e+00	4.509916e+02
4.008549e+02	3.143397e+00	4.508569e+02
4.013731e+02	3.143397e+00	4.507224e+02
4.018912e+02	3.143397e+00	4.505880e+02
4.024093e+02	3.143397e+00	4.504536e+02
4.029275e+02	3.143397e+00	4.503195e+02
4.034456e+02	3.143397e+00	4.501854e+02
4.039637e+02	3.143397e+00	4.500514e+02
4.044819e+02	3.143397e+00	4.499176e+02
4.050000e+02	3.143397e+00	4.497839e+02
4.055181e+02	3.143397e+00	4.496503e+02
4.060363e+02	3.143397e+00	4.495168e+02
4.065544e+02	3.143397e+00	4.493835e+02
4.070725e+02	3.143397e+00	4.492502e+02
4.075907e+02	3.143397e+00	4.491171e+02
4.081088e+02	3.143397e+00	4.489841e+02
4.086269e+02	3.143397e+00	4.488513e+02
4.091451e+02	3.143397e+00	4.487185e+02
4.096632e+02	3.143397e+00	4.485859e+02
4.101813e+02	3.143397e+00	4.484533e+02
4.106995e+02	3.143397e+00	4.483209e+02
4.112176e+02	3.143397e+00	4.481886e+02
4.117358e+02	3.143397e+00	4.480565e+02
4.122539e+02	3.143397e+00	4.479244e+02
4.127720e+02	3.143397e+00	4.477925e+02
4.132902e+02	3.143397e+00	4.476607e+02
4.138083e+02	3.143397e+00	4.475290e+02
4.143264e+02	3.143397e+00	4.473974e+02
4.148446e+02	3.143397e+00	4.472659e+02
4.153627e+02	3.143397e+00	4.471346e+02
4.158808e+02	3.143397e+00	4.470034e+02
4.163990e+02	3.143397e+00	4.468723e+02
4.169171e+02	3.143397e+00	4.467413e+02
4.174352e+02	3.143397e+00	4.466104e+02
4.179534e+02	3.143397e+00	4.464796e+02
4.184715e+02	3.143397e+00	4.463490e+02
4.189896e+02	3.143397e+00	4.462185e+02
4.195078e+02	3.143397e+00	4.460881e+02
4.200259e+02	3.143397e+00	4.459578e+02
4.205440e+02	3.143397e+00	4.458276e+02
4.210622e+02	3.143397e+00	4.456975e+02
4.215803e+02	3.143397e+00	4.455676e+02
4.220984e+02	3.143397e+00	4.454378e+02
4.226166e+02	3.143397e+00	4.453080e+02
4.231347e+02	3.143397e+00	4.451784e+02
4.236528e+02	3.143397e+00	4.450490e+02
4.241710e+02	3.143397e+00	4.449196e+02
4.246891e+02	3.143397e+00	4.447903e+02
4.252073e+02	3.143397e+00	4.446612e+02
4.257254e+02	3.143397e+00	4.445322e+02
4.262435e+02	3.143397e+00	4.444033e+02
4.267617e+02	3.143397e+00	4.442745e+02
4.272798e+02	3.143397e+00	4.441458e+02
4.277979e+02	3.143397e+00	4.440173e+02
4.283161e+02	3.143397e+00	4.438888e+02
4.288342e+02	3.143397e+00	4.437605e+02
4.293523e+02	3.143397e+00	4.436323e+02
4.298705e+02	3.143397e+00	4.435042e+02
4.303886e+02	3.143397e+00	4.433762e+02
4.309067e+02	3.143397e+00	4.432483e+02
4.314249e+02	3.143397e+00	4.431206e+02
4.319430e+02	3.143397e+00	4.429929e+02
4.324611e+02	3.143397e+00	4.428654e+02
4.329793e+02	3.143397e+00	4.427380e+02
4.334974e+02	3.143397e+00	4.426107e+02
4.340155e+02	3.143397e+00	4.424835e+02
4.345337e+02	3.143397e+00	4.423564e+02
4.350518e+02	3.143397e+00	4.422294e+02
4.355699e+02	3.143397e+00	4.421026e+02
4.360881e+02	3.143397e+00	4.419759e+02
4.366062e+02	3.143397e+00	4.418492e+02
4.371244e+02	3.143397e+00	4.417227e+02
4.376425e+02	3.143397e+00	4.415963e+02
4.381606e+02	3.143397e+00	4.414700e+02
4.386788e+02	3.143397e+00	4.413439e+02
4.391969e+02	3.143397e+00	4.412178e+02
4.397150e+02	3.143397e+00	4.410919e+02
4.402332e+02	3.143397e+00	4.409660e+02
4.407513e+02	3.143397e+00	4.408403e+02
4.412694e+02	3.143397e+00	4.407147e+02
4.417876e+02	3.143397e+00	4.405892e+02
4.423057e+02	3.143397e+00	4.404638e+02
4.428238e+02	3.143397e+00	4.403386e+02
4.433420e+02	3.143397e+00	4.402134e+02
4.438601e+02	3.143397e+00	4.400883e+02
4.443782e+02	3.143397e+00	4.399634e+02
4.448964e+02	3.143397e+00	4.398386e+02
4.454145e+02	3.143397e+00	4.397139e+02
4.459326e+02	3.143397e+00	4.395893e+02
4.464508e+02	3.143397e+00	4.394648e+02
4.469689e+02	3.143397e+00	4.393404e+02
4.474870e+02	3.143397e+00	4.392161e+02
4.480052e+02	3.143397e+00	4.390920e+02
4.485233e+02	3.143397e+00	4.389679e+02
4.490415e+02	3.143397e+00	4.388440e+02
4.495596e+02	3.143397e+00	4.387201e+02
4.500777e+02	3.143397e+00	4.385964e+02
4.505959e+02	3.143397e+00	4.384728e+02
4.511140e+02	3.143397e+00	4.383493e+02
4.516321e+02	3.143397e+00	4.382259e+02
4.521503e+02	3.143397e+00	4.381027e+02
4.526684e+02	3.143397e+00	4.379795e+02
4.531865e+02	3.143397e+00	4.378565e+02
4.537047e+02	3.143397e+00	4.377335e+02
4.542228e+02	3.143397e+00	4.376107e+02
4.547409e+02	3.143397e+00	4.374879e+02
4.552591e+02	3.143397e+00	4.373653e+02
4.557772e+02	3.143397e+00	4.372428e+02
4.562953e+02	3.143397e+00	4.371204e+02
4.568135e+02	3.143397e+00	4.369981e+02
4.573316e+02	3.143397e+00	4.368760e+02
4.578497e+02	3.143397e+00	4.367539e+02
4.583679e+02	3.143397e+00	4.366319e+02
4.588860e+02	3.143397e+00	4.365101e+02
4.594041e+02	3.143397e+00	4.363883e+02
4.599223e+02	3.143397e+00	4.362667e+02
4.604404e+02	3.143397e+00	4.361452e+02
4.609585e+02	3.143397e+00	4.360238e+02
4.614767e+02	3.143397e+00	4.359024e+02
4.619948e+02	3.143397e+00	4.357812e+02
4.625130e+02	3.143397e+00	4.356602e+02
4.630311e+02	3.143397e+00	4.355392e+02
4.635492e+02	3.143397e+00	4.354183e+02
4.640674e+02	3.143397e+00	4.352975e+02
4.645855e+02	3.143397e+00	4.351769e+02
4.651036e+02	3.143397e+00	4.350563e+02
4.656218e+02	3.143397e+00	4.349359e+02
4.661399e+02	3.143397e+00	4.348155e+02
4.666580e+02	3.143397e+00	4.346953e+02
4.671762e+02	3.143397e+00	4.345752e+02
4.676943e+02	3.143397e+00	4.344552e+02
4.682124e+02	3.143397e+00	4.343352e+02
4.687306e+02	3.143397e+00	4.342154e+02
4.692487e+02	3.143397e+00	4.340957e+02
4.697668e+02	3.143397e+00	4.339762e+02
4.702850e+02	3.143397e+00	4.338567e+02
4.708031e+02	3.143397e+00	4.337373e+02
4.713212e+02	3.143397e+00	4.336180e+02
4.718394e+02	3.143397e+00	4.334989e+02
4.723575e+02	3.143397e+00	4.333798e+02
4.728756e+02	3.143397e+00	4.332609e+02
4.733938e+02	3.143397e+00	4.331420e+02
4.739119e+02	3.143397e+00	4.330233e+02
4.744301e+02	3.143397e+00	4.329047e+02
4.749482e+02	3.143397e+00	4.327861e+02
4.754663e+02	3.143397e+00	4.326677e+02
4.759845e+02	3.143397e+00	4.325494e+02
4.765026e+02	3.143397e+00	4.324312e+02
4.770207e+02	3.143397e+00	4.323131e+02
4.775389e+02	3.143397e+00	4.321951e+02
4.780570e+02	3.143397e+00	4.320772e+02
4.785751e+02	3.143397e+00	4.319594e+02
4.790933e+02	3.143397e+00	4.318417e+02
4.796114e+02	3.143397e+00	4.317242e+02
4.801295e+02	3.143397e+00	4.316067e+02
4.806477e+02	3.143397e+00	4.314893e+02
4.811658e+02	3.143397e+00	4.313721e+02
4.816839e+02	3.143397e+00	4.312549e+02
4.822021e+02	3.143397e+00	4.311379e+02
4.827202e+02	3.143397e+00	4.310209e+02
4.832383e+02	3.143397e+00	4.309041e+02
4.837565e+02	3.143397e+00	4.307873e+02
4.842746e+02	3.143397e+00	4.306707e+02
4.847927e+02	3.143397e+00	4.305542e+02
4.853109e+02	3.143397e+00	4.304377e+02
4.858290e+02	3.143397e+00	4.303214e+02
4.863472e+02	3.143397e+00	4.302052e+02
4.868653e+02	3.143397e+00	4.300891e+02
4.873834e+02	3.143397e+00	4.299731e+02
4.879016e+02	3.143397e+00	4.298572e+02
4.884197e+02	3.143397e+00	4.297414e+02
4.889378e+02	3.143397e+00	4.296256e+02
4.894560e+02	3.143397e+00	4.295101e+02
4.899741e+02	3.143397e+00	4.293946e+02
4.904922e+02	3.143397e+00	4.292792e+02
4.910104e+02	3.143397e+00	4.291639e+02
4.915285e+02	3.143397e+00	4.290487e+02
4.920466e+02	3.143397e+00	4.289336e+02
4.925648e+02	3.143397e+00	4.288186e+02
4.930829e+02	3.143397e+00	4.287038e+02
4.936010e+02	3.143397e+00	4.285890e+02
4.941192e+02	3.143397e+00	4.284743e+02
4.946373e+02	3.143397e+00	4.283597e+02
4.951554e+02	3.143397e+00	4.282453e+02
4.956736e+02	3.143397e+00	4.281309e+02
4.961917e+02	3.143397e+00	4.280166e+02
4.967098e+02	3.143397e+00	4.279025e+02
4.972280e+02	3.143397e+00	4.277884e+02
4.977461e+02	3.143397e+00	4.276745e+02
4.982642e+02	3.143397e+00	4.275606e+02
4.987824e+02	3.143397e+00	4.274468e+02
4.993005e+02	3.143397e+00	4.273332e+02
4.998187e+02	3.143397e+00	4.272196e+02
5.003368e+02	3.143397e+00	4.271062e+02
5.008549e+02	3.143397e+00	4.269928e+02
5.013731e+02	3.143397e+00	4.268796e+02
5.018912e+02	3.143397e+00	4.267665e+02
5.024093e+02	3.143397e+00	4.266534e+02
5.029275e+02	3.143397e+00	4.265405e+02
5.034456e+02	3.143397e+00	4.264276e+02
5.039637e+02	3.143397e+00	4.263149e+02
5.044819e+02	3.143397e+00	4.262022e+02
5.050000e+02	3.143397e+00	4.260897e+02
5.055181e+02	3.143397e+00	4.259773e+02
5.060363e+02	3.143397e+00	4.258649e+02
5.065544e+02	3.143397e+00	4.257527e+02
5.070725e+02	3.143397e+00	4.256405e+02
5.075907e+02	3.143397e+00	4.255285e+02
5.081088e+02	3.143397e+00	4.254166e+02
5.086269e+02	3.143397e+00	4.253047e+02
5.091451e+02	3.143397e+00	4.251930e+02
5.096632e+02	3.143397e+00	4.250813e+02
5.101813e+02	3.143397e+00	4.249698e+02
5.106995e+02	3.143397e+00	4.248583e+02
5.112176e+02	3.143397e+00	4.247470e+02
5.117358e+02	3.143397e+00	4.246358e+02
5.122539e+02	3.143397e+00	4.245246e+02
5.127720e+02	3.143397e+00	4.244136e+02
5.132902e+02	3.143397e+00	4.243026e+02
5.138083e+02	3.143397e+00	4.241918e+02
5.143264e+02	3.143397e+00	4.240810e+02
5.148446e+02	3.143397e+00	4.239704e+02
5.153627e+02	3.143397e+00	4.238598e+02
5.158808e+02	3.143397e+00	4.237494e+02
5.163990e+02	3.143397e+00	4.236390e+02
5.169171e+02	3.143397e+00	4.235288e+02
5.174352e+02	3.143397e+00	4.234186e+02
5.179534e+02	3.143397e+00	4.233086e+02
5.184715e+02	3.143397e+00	4.231986e+02
5.189896e+02	3.143397e+00	4.230888e+02
5.195078e+02	3.143397e+00	4.229790e+02
5.200259e+02	3.143397e+00	4.228693e+02
5.205440e+02	3.143397e+00	4.227598e+02
5.210622e+02	3.143397e+00	4.226503e+02
5.215803e+02	3.143397e+00	4.225409e+02
5.220984e+02	3.143397e+00	4.224316e+02
5.226166e+02	3.143397e+00	4.223225e+02
5.231347e+02	3.143397e+00	4.222134e+02
5.236528e+02	3.143397e+00	4.221044e+02
5.241710e+02	3.143397e+00	4.219955e+02
5.246891e+02	3.143397e+00	4.218867e+02
5.252073e+02	3.143397e+00	4.217781e+02
5.257254e+02	3.143397e+00	4.216695e+02
5.262435e+02	3.143397e+00	4.215610e+02
5.267617e+02	3.143397e+00	4.214526e+02
5.272798e+02	3.143397e+00	4.213443e+02
5.277979e+02	3.143397e+00	4.212361e+02
5.283161e+02	3.143397e+00	4.211280e+02
5.288342e+02	3.143397e+00	4.210199e+02
5.293523e+02	3.143397e+00	4.209120e+02
5.298705e+02	3.143397e+00	4.208042e+02
5.303886e+02	3.143397e+00	4.206965e+02
5.309067e+02	3.143397e+00	4.205889e+02
5.314249e+02	3.143397e+00	4.204813e+02
5.319430e+02	3.143397e+00	4.203739e+02
5.324611e+02	3.143397e+00	4.202666e+02
5.329793e+02	3.143397e+00	4.201593e+02
5.334974e+02	3.143397e+00	4.200522e+02
5.340155e+02	3.143397e+00	4.199451e+02
5.345337e+02	3.143397e+00	4.198382e+02
5.350518e+02	3.143397e+00	4.197313e+02
5.355699e+02	3.143397e+00	4.196245e+02
5.360881e+02	3.143397e+00	4.195179e+02
5.366062e+02	3.143397e+00	4.194113e+02
5.371244e+02	3.143397e+00	4.193048e+02
5.376425e+02	3.143397e+00	4.191984e+02
5.381606e+02	3.143397e+00	4.190921e+02
5.386788e+02	3.143397e+00	4.189859e+02
5.391969e+02	3.143397e+00	4.188798e+02
5.397150e+02	3.143397e+00	4.187738e+02
5.402332e+02	3.143397e+00	4.186679e+02
5.407513e+02	3.143397e+00	4.185621e+02
5.412694e+02	3.143397e+00	4.184564e+02
5.417876e+02	3.143397e+00	4.183508e+02
5.423057e+02	3.143397e+00	4.182452e+02
5.428238e+02	3.143397e+00	4.181398e+02
5.433420e+02	3.143397e+00	4.180345e+02
5.438601e+02	3.143397e+00	4.179292e+02
5.443782e+02	3.143397e+00	4.178240e+02
5.448964e+02	3.143397e+00	4.177190e+02
5.454145e+02	3.143397e+00	4.176140e+02
5.459326e+02	3.143397e+00	4.175091e+02
5.464508e+02	3.143397e+00	4.174044e+02
5.469689e+02	3.143397e+00	4.172997e+02
5.474870e+02	3.143397e+00	4.171951e+02
5.480052e+02	3.143397e+00	4.170906e+02
5.485233e+02	3.143397e+00	4.169862e+02
5.490415e+02	3.143397e+00	4.168819e+02
5.495596e+02	3.143397e+00	4.167776e+02
5.500777e+02	3.143397e+00	4.166735e+02
5.505959e+02	3.143397e+00	4.165695e+02
5.511140e+02	3.143397e+00	4.164655e+02
5.516321e+02	3.143397e+00	4.163617e+02
5.521503e+02	3.143397e+00	4.162579e+02
5.526684e+02	3.143397e+00	4.161543e+02
5.531865e+02	3.143397e+00	4.160507e+02
5.537047e+02	3.143397e+00	4.159472e+02
5.542228e+02	3.143397e+00	4.158438e+02
5.547409e+02	3.143397e+00	4.157405e+02
5.552591e+02	3.143397e+00	4.156373e+02
5.557772e+02	3.143397e+00	4.155342e+02
5.562953e+02	3.143397e+00	4.154312e+02
5.568135e+02	3.143397e+00	4.153283e+02
5.573316e+02	3.143397e+00	4.152254e+02
5.578497e+02	3.143397e+00	4.151227e+02
5.583679e+02	3.143397e+00	4.150200e+02
5.588860e+02	3.143397e+00	4.149175e+02
5.594041e+02	3.143397e+00	4.148150e+02
5.599223e+02	3.143397e+00	4.147126e+02
5.604404e+02	3.143397e+00	4.146104e+02
5.609585e+02	3.143397e+00	4.145082e+02
5.614767e+02	3.143397e+00	4.144061e+02
5.619948e+02	3.143397e+00	4.143041e+02
5.625130e+02	3.143397e+00	4.142021e+02
5.630311e+02	3.143397e+00	4.141003e+02
5.635492e+02	3.143397e+00	4.139986e+02
5.640674e+02	3.143397e+00	4.138969e+02
5.645855e+02	3.143397e+00	4.137954e+02
5.651036e+02	3.143397e+00	4.136939e+02
5.656218e+02	3.143397e+00	4.135925e+02
5.661399e+02	3.143397e+00	4.134912e+02
5.666580e+02	3.143397e+00	4.133900e+02
5.671762e+02	3.143397e+00	4.132889e+02
5.676943e+02	3.143397e+00	4.131879e+02
5.682124e+02	3.143397e+00	4.130870e+02
5.687306e+02	3.143397e+00	4.129862e+02
5.692487e+02	3.143397e+00	4.128854e+02
5.697668e+02	3.143397e+00	4.127848e+02
5.702850e+02	3.143397e+00	4.126842e+02
5.708031e+02	3.143397e+00	4.125837e+02
5.713212e+02	3.143397e+00	4.124834e+02
5.718394e+02	3.143397e+00	4.123831e+02
5.723575e+02	3.143397e+00	4.122829e+02
5.728756e+02	3.143397e+00	4.121827e+02
5.733938e+02	3.143397e+00	4.120827e+02
5.739119e+02	3.143397e+00	4.119828e+02
5.744301e+02	3.143397e+00	4.118829e+02
5.749482e+02	3.143397e+00	4.117832e+02
5.754663e+02	3.143397e+00	4.116835e+02
5.759845e+02	3.143397e+00	4.115839e+02
5.765026e+02	3.143397e+00	4.114844e+02
5.770207e+02	3.143397e+00	4.113850e+02
5.775389e+02	3.143397e+00	4.112857e+02
5.780570e+02	3.143397e+00	4.111865e+02
5.785751e+02	3.143397e+00	4.110874e+02
5.790933e+02	3.143397e+00	4.109883e+02
5.796114e+02	3.143397e+00	4.108894e+02
5.801295e+02	3.143397e+00	4.107905e+02
5.806477e+02	3.143397e+00	4.106917e+02
5.811658e+02	3.143397e+00	4.105930e+02
5.816839e+02	3.143397e+00	4.104944e+02
5.822021e+02	3.143397e+00	4.103959e+02
5.827202e+02	3.143397e+00	4.102974e+02
5.832383e+02	3.143397e+00	4.101991e+02
5.837565e+02	3.143397e+00	4.101009e+02
5.842746e+02	3.143397e+00	4.100027e+02
5.847927e+02	3.143397e+00	4.099046e+02
5.853109e+02	3.143397e+00	4.098066e+02
5.858290e+02	3.143397e+00	4.097087e+02
5.863472e+02	3.143397e+00	4.096109e+02
5.868653e+02	3.143397e+00	4.095132e+02
5.873834e+02	3.143397e+00	4.094155e+02
5.879016e+02	3.143397e+00	4.093180e+02
5.884197e+02	3.143397e+00	4.092205e+02
5.889378e+02	3.143397e+00	4.091231e+02
5.894560e+02	3.143397e+00	4.090258e+02
5.899741e+02	3.143397e+00	4.089286e+02
5.904922e+02	3.143397e+00	4.088315e+02
5.910104e+02	3.143397e+00	4.087345e+02
5.915285e+02	3.143397e+00	4.086375e+02
5.920466e+02	3.143397e+00	4.085407e+02
5.925648e+02	3.143397e+00	4.084439e+02
5.930829e+02	3.143397e+00	4.083472e+02
5.936010e+02	3.143397e+00	4.082506e+02
5.941192e+02	3.143397e+00	4.081541e+02
5.946373e+02	3.143397e+00	4.080576e+02
5.951554e+02	3.143397e+00	4.079613e+02
5.956736e+02	3.143397e+00	4.078650e+02
5.961917e+02	3.143397e+00	4.077689e+02
5.967098e+02	3.143397e+00	4.076728e+02
5.972280e+02	3.143397e+00	4.075768e+02
5.977461e+02	3.143397e+00	4.074809e+02
5.982642e+02	3.143397e+00	4.073850e+02
5.987824e+02	3.143397e+00	4.072893e+02
5.993005e+02	3.143397e+00	4.071936e+02
5.998187e+02	3.143397e+00	4.070981e+02
6.003368e+02	3.143397e+00	4.070026e+02
6.008549e+02	3.143397e+00	4.069072e+02
6.013731e+02	3.143397e+00	4.068119e+02
6.018912e+02	3.143397e+00	4.067166e+02
6.024093e+02	3.143397e+00	4.066215e+02
6.029275e+02	3.143397e+00	4.065264e+02
6.034456e+02	3.143397e+00	4.064315e+02
6.039637e+02	3.143397e+00	4.063366e+02
6.044819e+02	3.143397e+00	4.062418e+02
6.050000e+02	3.143397e+00	4.061470e+02
6.055181e+02	3.143397e+00	4.060524e+02
6.060363e+02	3.143397e+00	4.059579e+02
6.065544e+02	3.143397e+00	4.058634e+02
6.070725e+02	3.143397e+00	4.057690e+02
6.075907e+02	3.143397e+00	4.056747e+02
6.081088e+02	3.143397e+00	4.055805e+02
6.086269e+02	3.143397e+00	4.054864e+02
6.091451e+02	3.143397e+00	4.053923e+02
6.096632e+02	3.143397e+00	4.052983e+02
6.101813e+02	3.143397e+00	4.052045e+02
6.106995e+02	3.143397e+00	4.051107e+02
6.112176e+02	3.143397e+00	4.050170e+02
6.117358e+02	3.143397e+00	4.049233e+02
6.122539e+02	3.143397e+00	4.048298e+02
6.127720e+02	3.143397e+00	4.047363e+02
6.132902e+02	3.143397e+00	4.046429e+02
6.138083e+02	3.143397e+00	4.045496e+02
6.143264e+02	3.143397e+00	4.044564e+02
6.148446e+02	3.143397e+00	4.043633e+02
6.153627e+02	3.143397e+00	4.042703e+02
6.158808e+02	3.143397e+00	4.041773e+02
6.163990e+02	3.143397e+00	4.040844e+02
6.169171e+02	3.143397e+00	4.039916e+02
6.174352e+02	3.143397e+00	4.038989e+02
6.179534e+02	3.143397e+00	4.038063e+02
6.184715e+02	3.143397e+00	4.037137e+02
6.189896e+02	3.143397e+00	4.036213e+02
6.195078e+02	3.143397e+00	4.035289e+02
6.200259e+02	3.143397e+00	4.034366e+02
6.205440e+02	3.143397e+00	4.033444e+02
6.210622e+02	3.143397e+00	4.032522e+02
6.215803e+02	3.143397e+00	4.031602e+02
6.220984e+02	3.143397e+00	4.030682e+02
6.226166e+02	3.143397e+00	4.029763e+02
6.231347e+02	3.143397e+00	4.028845e+02
6.236528e+02	3.143397e+00	4.027928e+02
6.241710e+02	3.143397e+00	4.027012e+02
6.246891e+02	3.143397e+00	4.026096e+02
6.252073e+02	3.143397e+00	4.025181e+02
6.257254e+02	3.143397e+00	4.024267e+02
6.262435e+02	3.143397e+00	4.023354e+02
6.267617e+02	3.143397e+00	4.022442e+02
6.272798e+02	3.143397e+00	4.021530e+02
6.277979e+02	3.143397e+00	4.020619e+02
6.283161e+02	3.143397e+00	4.019710e+02
6.288342e+02	3.143397e+00	4.018800e+02
6.293523e+02	3.143397e+00	4.017892e+02
6.298705e+02	3.143397e+00	4.016985e+02
6.303886e+02	3.143397e+00	4.016078e+02
6.309067e+02	3.143397e+00	4.015172e+02
6.314249e+02	3.143397e+00	4.014267e+02
6.319430e+02	3.143397e+00	4.013363e+02
6.324611e+02	3.143397e+00	4.012460e+02
6.329793e+02	3.143397e+00	4.011557e+02
6.334974e+02	3.143397e+00	4.010655e+02
6.340155e+02	3.143397e+00	4.009754e+02
6.345337e+02	3.143397e+00	4.008854e+02
6.350518e+02	3.143397e+00	4.007954e+02
6.355699e+02	3.143397e+00	4.007056e+02
6.360881e+02	3.143397e+00	4.006158e+02
6.366062e+02	3.143397e+00	4.005261e+02
6.371244e+02	3.143397e+00	4.004365e+02
