-0.499697 	513.281
-0.489394 	513.281
-0.479091 	514.437
-0.468788 	515.556
-0.458485 	517.587
-0.448182 	517.587
-0.437879 	517.587
-0.427576 	517.587
-0.417273 	520.307
-0.40697 	520.307
-0.396667 	520.307
-0.386364 	520.307
-0.376061 	523.782
-0.365758 	523.782
-0.355455 	523.782
-0.345152 	523.782
-0.334848 	523.782
-0.324545 	523.782
-0.314242 	523.782
-0.303939 	527.36
-0.293636 	527.36
-0.283333 	527.36
-0.27303 	527.36
-0.262727 	527.36
-0.252424 	527.36
-0.242121 	527.36
-0.231818 	527.36
-0.221515 	529.387
-0.211212 	529.387
-0.200909 	529.387
-0.190606 	529.387
-0.180303 	529.387
-0.17 	529.387
-0.159697 	529.387
-0.149394 	529.452
-0.139091 	529.452
-0.128788 	529.452
-0.118485 	529.452
-0.108182 	529.452
-0.0978788 	529.452
-0.0875758 	529.452
-0.0772727 	529.452
-0.0669697 	529.452
-0.0566667 	529.452
-0.0463636 	529.452
-0.0360606 	529.452
-0.0257576 	529.452
-0.0154545 	529.452
-0.00515152 	529.452
0.00515152 	524.302
0.0154545 	524.302
0.0257576 	524.302
0.0360606 	524.302
0.0463636 	524.302
0.0566667 	524.302
0.0669697 	524.302
0.0772727 	524.302
0.0875758 	524.302
0.0978788 	524.302
0.108182 	524.302
0.118485 	524.302
0.128788 	524.302
0.139091 	524.302
0.149394 	524.302
0.159697 	516.664
0.17 	516.664
0.180303 	516.664
0.190606 	516.664
0.200909 	516.664
0.211212 	516.664
0.221515 	516.664
0.231818 	509.217
0.242121 	509.217
0.252424 	509.217
0.262727 	509.217
0.27303 	509.217
0.283333 	509.217
0.293636 	509.217
0.303939 	509.217
0.314242 	500.392
0.324545 	500.392
0.334848 	500.392
0.345152 	500.392
0.355455 	500.392
0.365758 	500.392
0.376061 	500.392
0.386364 	493.089
0.396667 	493.089
0.40697 	493.089
0.417273 	493.089
0.427576 	487.955
0.437879 	487.955
0.448182 	487.955
0.458485 	487.955
0.468788 	484.163
0.479091 	482.132
0.489394 	480.082
0.499697 	480.082
